TKR	129.00	147.20	160.00	USD
TKO	185.00	231.16	250.00	USD
TKC	6.71	7.36	8.02	USD
TK				USD
TJX	125.00	170.40	198.00	USD
TIMB	21.40	24.24	28.50	USD
TIC	10.00	12.14	16.00	USD
THO	59.00	90.50	138.00	USD
THG	222.00	236.50	260.00	USD
THC	260.00	285.10	315.00	USD
TGT	121.00	161.62	200.00	USD
TGS.US	34.00	41.29	54.00	USD
TGLS	55.00	56.33	58.00	USD
TG				USD
TFX	138.00	153.55	170.00	USD
TFPM	37.00	39.25	41.00	USD
TFII	158.00	174.08	205.00	USD
TFC	45.00	55.36	62.00	USD
TEX	66.50	79.94	100.00	USD
TEVA	33.00	41.40	50.00	USD
TEO	9.20	15.29	19.00	USD
TEN.US	42.00	46.00	50.00	USD
TELFY	3.53	3.98	4.80	USD
TEL.US	209.00	246.79	306.00	USD
TECK	36.52	54.11	68.99	USD
TE	7.00	9.86	16.00	USD
TDY	640.00	757.25	877.00	USD
TDW	68.00	90.86	117.00	USD
TDS	47.00	47.50	48.00	USD
TDOC	5.50	7.67	10.50	USD
TDG	1350.00	1522.79	1972.00	USD
TDC	27.00	34.00	49.00	USD
TDAY	5.00	8.70	10.00	USD
TD	97.77	121.09	138.68	USD
TBN	45.00	55.17	66.00	USD
TBI	9.50	9.75	10.00	USD
TBBB	39.91	49.38	57.89	USD
TAP	34.00	45.48	61.00	USD
TALO	17.00	19.11	24.00	USD
TAL	11.54	16.12	20.00	USD
TAK	20.91	21.90	22.96	USD
TAC	10.08	13.31	16.55	USD
T.US	20.00	28.71	36.00	USD
SYY	78.00	90.31	100.00	USD
SYK	315.00	382.72	465.00	USD
SYF	78.00	89.30	104.00	USD
SXT.US	133.00	142.80	155.00	USD
SXI	310.00	338.40	350.00	USD
SXC	9.00	9.50	10.00	USD
SWX	94.00	102.71	107.00	USD
SWK	90.00	99.36	110.00	USD
SW	46.00	56.72	68.00	USD
SVV	11.00	14.55	20.00	USD
SUZ	11.30	12.87	13.84	USD
SURF.CVR				USD
SUPV.US	10.00	12.36	15.00	USD
SUN	78.00	82.57	90.00	USD
SUI.US	126.00	139.00	155.00	USD
SU	67.94	70.44	74.32	USD
STZ	115.00	170.83	209.00	USD
STWD	17.00	19.88	24.00	USD
STVN	20.00	24.83	32.00	USD
STUB	7.50	11.29	16.00	USD
STT	150.00	199.50	215.00	USD
