CBU	68.00	70.17	75.00	USD
CBZ	45.00	51.67	55.00	USD
CC.US	15.00	19.78	24.00	USD
CCEP	100.61	112.74	120.74	USD
CCI	81.00	95.07	120.00	USD
CCJ	85.21	129.62	173.34	USD
CCK	121.00	136.57	155.00	USD
CCL	28.70	35.30	43.00	USD
CCS	64.00	78.00	92.00	USD
CCU	5.80	11.64	15.00	USD
CDE	18.00	23.32	35.00	USD
CDLR	34.00	34.00	34.00	USD
CDP	36.00	40.00	44.00	USD
CDRE	43.00	47.50	62.00	USD
CE	45.00	63.62	86.00	USD
CEPU	20.00	24.01	29.00	USD
CF	98.00	125.77	195.72	USD
CFG	70.00	80.82	90.00	USD
CFR	141.00	170.21	195.00	USD
CGAU	17.50	23.25	29.00	USD
CHCT	17.00	18.25	20.00	USD
CHD	78.00	105.37	115.00	USD
CHE	520.00	552.00	590.00	USD
CHGG	2.00	2.79	4.00	USD
CHH	91.00	115.27	131.00	USD
CHPT	6.00	6.90	8.00	USD
CHT	48.08	48.08	48.08	USD
CHWY	22.00	30.55	40.00	USD
CI	290.00	341.42	400.00	USD
CIB				USD
CIEN	270.00	557.29	720.00	USD
CIG	1.91	2.14	2.50	USD
CIM	13.00	14.17	15.50	USD
CINT	4.00	5.62	8.00	USD
CION	8.50	8.75	9.00	USD
CL	87.00	98.95	110.00	USD
CLB	11.00	15.17	21.00	USD
CLF.US	10.00	11.90	15.00	USD
CLH	325.00	359.93	390.00	USD
CLS	415.00	477.22	550.00	USD
CLVT	2.00	2.97	5.50	USD
CLW	20.00	21.25	24.00	USD
CLX	77.00	101.65	154.00	USD
CM	98.73	119.32	129.64	USD
CMBT	16.10	20.25	23.20	USD
CMC	75.00	81.55	88.00	USD
CMCL	35.69	42.73	47.50	USD
CMG	35.00	43.67	52.00	USD
CMI	530.00	757.02	894.00	USD
CMP	27.00	31.50	35.00	USD
CMS	68.00	79.58	87.00	USD
CMT	30.00	30.00	30.00	USD
CMTG	1.75	2.22	2.75	USD
CNA	49.00	49.00	49.31	USD
CNC	56.00	71.67	85.00	USD
CNH.US	9.00	13.24	21.00	USD
CNI	114.48	139.60	152.98	USD
CNK	33.00	39.27	43.00	USD
CNM	40.00	60.07	75.00	USD
CNMD	43.00	45.50	49.98	USD
CNNE	16.00	16.75	17.50	USD
CNO	52.00	53.75	56.00	USD
CNP	39.00	45.75	50.00	USD
CNQ	44.42	49.03	57.47	USD
CNR	105.00	109.50	118.00	USD
CNS	60.00	76.00	88.00	USD
CNX	32.00	37.73	48.00	USD
CODI	15.00	17.00	18.00	USD
COF	214.00	258.27	300.00	USD
COHR	280.00	416.09	500.00	USD
COLD	13.00	16.44	21.00	USD
COMP.US	12.00	15.42	18.00	USD
CON.US	34.00	39.88	42.00	USD
COOK	43.00	62.33	77.00	USD
COP	126.00	145.33	189.00	USD
COR	330.00	369.31	430.00	USD
COTY	1.50	2.69	4.00	USD
COUR	6.50	8.17	10.00	USD
CP	75.69	100.76	110.49	USD
CPA	152.00	177.73	205.00	USD
CPAY	390.00	454.57	530.00	USD
CPF	42.00	43.00	44.00	USD
CPK	134.00	146.90	160.00	USD
CPNG	12.00	23.66	30.00	USD
CPRI	16.00	22.53	45.50	USD
CPS	31.00	43.00	53.00	USD
CPT	105.00	117.51	132.00	USD
CQP	51.00	60.46	68.91	USD
CR	192.00	238.00	253.00	USD
CRBG	32.00	38.75	46.00	USD
CRC	58.00	76.73	87.00	USD
CRCL	37.00	103.29	243.00	USD
CRD.A	15.00	15.00	15.00	USD
CRGY	12.00	16.73	24.00	USD
CRH	105.00	138.32	165.00	USD
CRI	30.00	42.67	53.00	USD
CRK	9.00	14.88	19.00	USD
CRL	145.00	281.00	318.00	USD
CRM	160.00	262.54	475.00	USD
CRS	540.00	625.88	700.00	USD
CSAN	3.08	3.62	4.11	USD
CSL	340.00	411.88	475.00	USD
CSQR	24.00	28.50	46.00	USD
CSR	57.00	62.93	70.00	USD
CSTM	33.76	37.63	40.73	USD
CSV	46.00	51.80	65.00	USD
CSW	320.00	351.86	400.00	USD
CTEV	30.00	45.83	73.00	USD
CTGO	28.00	31.17	35.00	USD
CTO	24.00	24.60	25.00	USD
CTOS	12.00	13.33	15.00	USD
CTRE	43.00	45.38	49.00	USD
CTRI	23.00	31.75	36.00	USD
CTS	65.00	65.00	65.00	USD
CTVA	78.00	92.10	103.00	USD
CUBE	40.00	44.12	48.00	USD
CUBI	76.00	94.00	110.00	USD
CURB	30.00	33.94	40.00	USD
CURV	0.75	1.62	2.28	USD
CUZ	30.00	33.64	36.00	USD
CVE	33.53	36.76	40.00	USD
CVEO	37.00	42.33	51.00	USD
CVI.US	25.00	31.40	41.76	USD
CVLG	43.00	51.75	60.00	USD
CVM	10.00	12.50	15.00	USD
CVNA	60.00	82.97	120.00	USD
CVR.THS				USD
CVS	103.00	116.08	148.00	USD
CVSA	140.00	159.50	175.00	USD
CVX.US	175.00	218.29	241.00	USD
CW	700.00	806.50	870.00	USD
CWEN	34.00	43.50	58.00	USD
CWH	7.00	10.94	15.00	USD
CWK.US	15.00	17.64	21.00	USD
CWT	53.00	55.33	57.00	USD
CX	11.00	14.75	20.00	USD
CXM	6.00	7.88	12.00	USD
CXT	56.00	70.17	85.00	USD
CXW	40.00	41.80	45.00	USD
CYD	60.18	68.46	80.95	USD
CYH	2.00	3.18	4.00	USD
D	66.00	71.82	80.00	USD
DAC	155.00	164.50	174.00	USD
DAL	50.00	105.19	125.00	USD
DAN	28.00	37.43	43.00	USD
DAR	65.00	78.58	90.00	USD
DAVA	3.03	5.55	10.05	USD
DB	38.00	40.50	43.00	USD
DBD	95.00	98.33	100.00	USD
DBI	7.50	7.75	8.00	USD
DBRG	16.00	16.00	16.00	USD
DCH.US	6.00	9.10	17.00	USD
DCI	79.00	98.80	123.00	USD
DCO	200.00	212.00	228.00	USD
DCOM	44.00	45.80	47.00	USD
DD	156.00	170.00	186.00	USD
DDD	5.00	5.50	6.00	USD
DDS	468.00	545.67	650.00	USD
DE	500.00	665.35	804.00	USD
DEA	24.00	25.50	27.00	USD
DECK	85.00	122.81	184.00	USD
DEI	11.00	13.10	15.00	USD
DELL	360.00	510.26	700.00	USD
DEO	76.00	106.43	136.00	USD
DFH				USD
DFIN	60.00	64.00	70.00	USD
DG.US	90.00	138.14	176.00	USD
DGX	204.00	245.87	265.00	USD
DHI	125.00	162.92	206.00	USD
DHR	195.00	227.96	310.00	USD
DHT	19.00	20.52	23.00	USD
DIN	33.00	36.00	38.00	USD
DINO	67.00	90.80	114.00	USD
DIS	88.00	127.84	160.00	USD
DK	45.00	64.33	85.00	USD
DKL	36.00	52.83	61.00	USD
DKS	99.00	174.28	275.00	USD
DLB	62.00	79.00	90.00	USD
DLR	190.00	223.32	250.00	USD
DLX	31.00	32.67	35.00	USD
DMC	52.00	52.00	52.00	USD
DNA	5.00	7.00	9.00	USD
DNN	5.77	5.77	5.77	USD
DNOW	18.00	18.75	19.00	USD
DOC	17.00	22.92	29.00	USD
DOCN	140.00	175.20	200.00	USD
DOCS	18.00	29.78	47.00	USD
DOLE	14.00	17.44	21.50	USD
DOUG				USD
DOV	168.00	246.89	288.00	USD
DOW	29.00	34.69	42.00	USD
DQ	10.00	22.35	31.87	USD
DRD	35.00	35.00	35.00	USD
DRI	156.00	230.68	276.00	USD
DSX	3.80	3.80	3.80	USD
DT	42.00	58.88	65.00	USD
DTE	143.00	156.86	168.00	USD
DTM	130.00	154.40	176.00	USD
DUK	129.00	137.28	147.00	USD
DV	12.00	13.48	14.00	USD
DVA	165.00	218.43	270.00	USD
DVN	44.00	59.54	68.00	USD
DX	14.50	14.75	15.00	USD
DXC	9.00	11.21	14.00	USD
DY	423.00	602.09	654.00	USD
E	49.00	54.58	60.80	USD
EAF	7.00	7.25	7.50	USD
EAT	139.00	266.67	325.00	USD
EBF	24.00	24.00	24.00	USD
EBS	10.00	11.00	12.00	USD
EC	9.00	13.73	18.00	USD
ECG	152.00	176.00	200.00	USD
ECL	295.00	324.95	360.00	USD
ECVT	13.00	15.50	17.00	USD
ED	94.00	110.28	130.00	USD
EDN	37.00	38.50	40.00	USD
EDU	56.50	73.57	90.00	USD
EE	38.00	43.62	50.00	USD
EFC	14.00	14.86	16.00	USD
EFOR	17.00	27.50	36.00	USD
EFR				USD
EFX	179.00	211.52	245.00	USD
EFXT	27.50	30.25	33.00	USD
EG	375.00	408.47	480.00	USD
EGHT	1.50	2.58	3.25	USD
EGO	32.00	42.17	54.00	USD
EGP.US	185.00	228.40	268.00	USD
EGY	9.25	9.88	10.50	USD
EHC	140.00	148.17	155.00	USD
EIG	49.00	54.00	59.00	USD
EIX	62.00	76.25	86.00	USD
EL	70.00	106.46	127.00	USD
ELAN	26.00	31.21	34.00	USD
ELF	65.00	98.56	123.00	USD
ELME				USD
ELPC	14.80	17.27	22.00	USD
ELS	59.00	70.63	78.00	USD
ELV	393.00	449.10	492.00	USD
EMA	53.00	62.50	72.00	USD
EMBJ	70.00	90.27	104.00	USD
EME	885.00	1033.29	1200.00	USD
EMN	74.00	81.60	100.00	USD
EMR	104.00	171.44	205.00	USD
ENB	45.90	52.83	60.42	USD
ENIC	4.62	4.86	5.13	USD
ENOV	28.00	40.83	55.00	USD
ENR	18.00	22.33	28.00	USD
ENS.US	202.92	252.58	280.00	USD
ENVA	257.00	277.14	300.00	USD
EOG	134.00	159.96	193.00	USD
EPAC	46.00	48.00	50.00	USD
EPAM	94.00	122.82	200.00	USD
EPC	29.00	32.17	35.00	USD
EPD	38.00	41.45	46.00	USD
EPM	4.00	4.88	6.00	USD
EPR	58.00	64.41	70.50	USD
EPRT	33.00	37.06	40.00	USD
EQBK	51.00	54.86	59.00	USD
EQH	52.00	62.00	68.00	USD
EQNR	31.25	34.74	41.39	USD
EQT	52.00	67.68	81.00	USD
EQX	13.00	13.00	13.00	USD
ERO	33.00	39.20	44.00	USD
EROC	19.00	22.88	28.00	USD
EROK	27.00	28.00	29.00	USD
ES	52.00	73.58	85.00	USD
ESAB	100.00	131.18	154.00	USD
ESE	345.00	390.75	420.00	USD
ESI	44.00	46.88	49.00	USD
ESNT	65.00	74.71	80.00	USD
ESRT	5.00	6.10	7.00	USD
ESS	239.00	304.99	352.00	USD
ESTC	53.00	84.41	120.00	USD
ET	22.00	24.53	28.00	USD
ETD	22.00	22.00	23.47	USD
ETN	333.00	475.57	534.00	USD
ETR	91.00	123.32	139.00	USD
ETSY	58.00	87.04	105.00	USD
EVC				USD
EVEX	3.30	6.16	8.00	USD
EVH	3.00	5.77	8.00	USD
EVI	32.00	32.00	32.00	USD
EVR	303.00	363.90	391.00	USD
EVRG	80.00	91.95	103.00	USD
EVTC	30.00	35.60	40.00	USD
EVVAQ				USD
EW	84.00	100.96	110.00	USD
EXE	93.00	125.52	160.00	USD
EXK	14.00	15.50	17.00	USD
EXP	210.00	225.30	237.00	USD
EXPD	100.00	177.71	220.00	USD
EXR	140.00	158.70	178.00	USD
F	11.00	15.73	20.00	USD
FAF	83.00	87.67	99.00	USD
FBIN	48.00	57.27	70.00	USD
FBK	65.00	66.34	67.50	USD
FBP	30.00	31.71	33.00	USD
FBRT	10.00	12.75	16.00	USD
FC	25.00	31.00	38.00	USD
FCF	23.50	24.08	25.00	USD
FCN	171.00	175.50	180.00	USD
FCPT	26.00	28.22	30.00	USD
FCX	30.00	72.05	83.00	USD
FDS	210.00	259.06	340.00	USD
FDX	160.00	356.37	479.00	USD
FDXF	108.00	169.42	200.00	USD
FE	48.00	53.17	56.00	USD
FET.US	91.00	91.00	91.00	USD
FF				USD
FG	27.00	27.00	27.00	USD
FHI	55.00	61.14	65.00	USD
FHN	25.00	28.11	31.00	USD
FICO	707.00	1476.32	1750.00	USD
FIG	25.00	30.80	37.00	USD
FIGS	15.00	18.62	22.00	USD
FINV	4.10	6.11	7.67	USD
FIRY	6.00	9.17	15.00	USD
