PTLO	4.3	1.5	2.0	0.0	1.0	1.5	0.0	0.0	7
PUBM	2.1	1.5	1.0	0.0	0.0	0.5	0.0	0.0	7
PYPL	2.5	1.5	0.5	0.0	0.5	0.5	0.5	0.0	7
PNTG	6.1	1.5	2.0	2.0	1.0	1.0	1.0	0.0	7
AB.PA	5.4	1.5	1.0	0.0	1.0	1.0	1.0	2.0	4
PRCH	5.0	2.0	0.5	0.0	2.0	2.0	0.0	0.5	7
ABNX.PA	4.3	0.0	2.0	0.0	1.0	1.0	1.0	1.0	5
ACA.PA	3.9	1.0	0.0	0.0	1.0	1.0	1.0	1.5	4
PRQR	1.8	0.0	0.5	0.0	0.0	0.5	0.5	1.0	7
ADP.PA	4.6	1.0	0.5	0.0	1.5	1.0	1.0	1.5	5
PRME	5.7	2.0	1.5	0.0	2.0	2.0	0.0	0.5	7
PSKY	5.0	1.5	0.5	1.0	1.0	1.5	0.5	1.0	7
AL2SI.PA	4.3	2.0	0.0	1.0	0.0	1.0	1.0	1.0	5
AIR.PA	2.9	1.0	0.0	0.0	0.5	1.0	1.0	0.5	5
PRGS	3.9	1.0	0.5	0.0	2.0	2.0	0.0	0.0	7
ALBLD.PA	4.6	0.5	2.0	0.0	1.0	1.0	1.0	1.0	4
ALATI.PA	3.9	0.5	0.0	0.0	1.5	1.0	1.0	1.5	5
ALBI.PA	5.4	1.0	1.5	0.0	1.0	1.0	1.0	2.0	5
ALCPB.PA	5.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	5
ALCOF.PA	4.3	0.0	0.0	2.0	0.5	1.0	1.0	1.5	5
ALDLS.PA	4.6	1.0	0.0	2.0	0.0	1.0	1.0	1.5	5
ALDNE.PA	4.3	1.0	2.0	0.0	0.0	1.0	1.0	1.0	4
ALAGP.PA	2.5	0.0	0.5	0.0	0.0	1.0	1.0	1.0	4
ALBPS.PA	5.0	1.5	0.5	0.0	1.0	1.0	1.0	2.0	4
ALCBX.PA	3.6	1.0	1.5	0.0	0.5	1.0	1.0	0.0	5
ALCJ.PA	3.2	0.0	1.5	0.0	1.0	1.0	1.0	0.0	4
ALDAR.PA	6.4	0.5	0.5	2.0	2.0	1.0	1.0	2.0	5
ALFLE.PA	3.6	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4
ALGAE.PA	3.2	1.0	0.5	0.0	0.0	1.0	1.0	1.0	5
ALFPC.PA	3.9	0.5	1.5	0.0	0.5	1.0	1.0	1.0	5
ALGIL.PA	4.3	1.0	1.5	0.0	0.0	1.0	1.0	1.5	5
ALHEX.PA	4.6	1.0	2.0	0.0	0.5	1.0	1.0	1.0	5
ALHGR.PA	5.7	1.5	1.0	1.0	1.0	1.0	1.0	1.5	4
ALEAC.PA	5.4	0.5	2.0	1.0	2.0	1.0	1.0	0.0	4
ALHRG.PA	5.7	1.0	1.0	2.0	0.5	1.0	1.0	1.5	5
ALHYP.PA	4.6	1.0	1.5	0.0	0.5	1.0	1.0	1.5	5
ALEMG.PA	2.9	0.0	0.0	0.0	0.5	1.0	1.0	1.5	5
ALIKO.PA	3.9	0.5	1.0	0.0	1.0	1.0	1.0	1.0	3
ALERS.PA	3.9	0.5	1.0	0.0	0.0	1.0	1.0	2.0	5
ALJXR.PA	5.0	2.0	0.5	0.0	1.5	1.0	1.0	1.0	4
ALINS.PA	3.6	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4
ALKKO.PA	3.9	0.5	1.5	0.0	0.5	1.0	1.0	1.0	4
ALLAN.PA	4.3	0.0	1.0	0.0	1.0	1.0	1.0	2.0	5
ALLIX.PA	3.6	1.0	1.0	0.0	0.5	1.0	1.0	0.5	5
ALMLB.PA	3.6	0.5	1.0	0.0	0.5	1.0	1.0	1.0	4
ALMIB.PA	4.3	0.0	2.0	1.0	1.0	1.0	1.0	0.0	4
ALNEV.PA	5.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	4
ALODC.PA	3.6	0.0	0.5	1.0	0.5	1.0	1.0	1.0	4
ALNOV.PA	2.9	1.0	0.5	0.0	0.5	1.0	1.0	0.0	5
ALPAU.PA	3.9	0.5	0.5	0.0	1.0	1.0	1.0	1.5	5
ALORA.PA	3.6	0.5	1.0	0.0	1.0	1.0	1.0	0.5	5
ALNTG.PA	3.6	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4
ALPVL.PA	3.9	1.5	0.0	0.0	1.0	1.0	1.0	1.0	5
ALPM.PA	3.2	0.5	1.0	0.0	0.0	1.0	1.0	1.0	5
ALRIB.PA	3.6	1.5	0.5	0.0	0.0	1.0	1.0	1.0	5
ALSTW.PA	3.9	1.0	1.5	0.0	0.0	1.0	1.0	1.0	5
ALTD.PA	3.2	1.0	1.0	0.0	0.5	1.0	1.0	0.0	5
ALTME.PA	3.9	0.5	0.0	2.0	1.0	1.0	1.0	0.0	4
ALSGD.PA	3.9	0.5	1.0	0.0	1.0	1.0	1.0	1.0	3
ALUNI.PA	2.9	0.5	0.0	0.0	0.5	1.0	1.0	1.0	5
ALTPC.PA	3.6	0.0	1.5	0.0	0.5	1.0	1.0	1.0	4
ALVIO.PA	5.4	2.0	0.0	0.0	2.0	1.0	1.0	1.5	5
ALVAP.PA	4.3	0.0	1.0	2.0	0.0	1.0	1.0	1.0	4
ALWF.PA	4.6	1.0	0.5	0.0	1.5	1.0	1.0	1.5	5
ANTIN.PA	5.0	1.0	1.5	1.0	0.0	1.0	1.0	1.5	5
ALXIL.PA	2.9	1.0	0.0	0.0	0.0	1.0	1.0	1.0	5
ATO.PA	5.0	1.5	2.0	0.0	1.0	1.0	1.0	0.5	4
ASY.PA	3.9	1.0	0.5	0.0	0.5	1.0	1.0	1.5	5
AVT.PA	2.1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	4
BASS.PA	5.7	0.5	1.5	1.0	1.0	1.0	1.0	2.0	5
BIG.PA	4.3	1.0	2.0	0.0	0.5	1.0	1.0	0.5	5
BOL.PA	3.9	0.5	1.5	0.0	0.0	1.0	1.0	1.5	5
BN.PA	3.2	0.0	1.5	0.0	1.0	1.0	1.0	0.0	5
BUR.PA	4.3	0.5	0.5	0.0	1.0	1.0	1.0	2.0	5
CAF.PA	2.1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	4
CAT31.PA	3.6	0.0	0.5	0.0	1.0	1.0	1.0	1.5	4
CEN.PA	5.7	0.5	1.5	2.0	0.0	1.0	1.0	2.0	5
CCN.PA	3.2	0.0	0.0	0.0	1.0	1.0	1.0	1.5	4
CNDF.PA	3.2	0.0	0.0	1.0	1.0	1.0	1.0	0.5	4
COH.PA	3.2	0.0	1.0	0.0	0.0	1.0	1.0	1.5	5
COVH.PA	3.9	0.0	1.5	0.0	0.5	1.0	1.0	1.5	5
CRBP2.PA	2.1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	4
CRLO.PA	2.9	0.5	0.5	0.0	1.0	1.0	1.0	0.0	4
DBV.PA	2.9	0.0	1.0	0.0	0.0	1.0	1.0	1.0	5
CS.PA	3.2	0.5	0.5	0.0	1.0	1.0	1.0	0.5	5
DSY.PA	2.9	0.5	0.0	0.0	0.5	1.0	1.0	1.0	5
DG.PA	4.3	0.5	2.0	0.0	1.0	1.0	1.0	0.5	5
EDEN.PA	3.2	0.5	1.0	0.0	1.0	1.0	1.0	0.0	4
ALSPT.PA	4.3	1.0	1.0	0.0	0.5	1.0	1.0	1.5	5
EL.PA	3.9	0.5	2.0	0.0	0.5	1.0	1.0	0.5	5
ELIS.PA	3.9	1.0	1.5	0.0	1.0	1.0	1.0	0.0	5
ENGI.PA	3.6	0.5	0.0	1.0	1.0	1.0	1.0	0.5	5
ERA.PA	5.4	1.0	1.5	0.0	1.5	1.0	1.0	1.5	5
EXA.PA	3.2	1.0	0.0	0.0	0.5	1.0	1.0	1.0	5
FGA.PA	4.3	0.5	0.0	0.0	2.0	1.0	1.0	1.5	5
EXPL.PA	5.0	0.5	1.0	1.0	0.5	1.0	1.0	2.0	5
FNAC.PA	6.1	1.0	1.0	2.0	1.5	1.0	1.0	1.0	5
GAM.PA	5.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	4
GEA.PA	3.9	0.0	1.5	0.0	0.0	1.0	1.0	2.0	5
GLE.PA	2.9	1.0	0.0	0.0	1.0	1.0	1.0	0.0	4
GUI.PA	3.2	0.0	1.0	0.0	0.0	1.0	1.0	1.5	5
HO.PA	2.5	0.0	0.0	0.0	0.5	1.0	1.0	1.0	5
IDIP.PA	3.2	0.5	0.5	0.0	0.0	1.0	1.0	1.5	5
GPE.PA	3.6	0.0	0.5	0.0	1.0	1.0	1.0	1.5	5
INEA.PA	3.2	0.0	0.5	0.0	1.0	1.0	1.0	1.0	5
IVA.PA	3.9	1.0	1.0	0.0	1.0	1.0	1.0	0.5	4
IPN.PA	2.9	0.0	0.5	0.0	0.0	1.0	1.0	1.5	5
KER.PA	4.6	1.0	1.5	0.0	1.0	1.0	1.0	1.0	5
LAT.PA	4.3	0.0	0.0	0.0	2.0	1.0	1.0	2.0	5
LI.PA	2.9	1.0	0.0	0.0	0.5	1.0	1.0	0.5	5
MBWS.PA	3.2	0.0	0.5	0.0	0.0	1.0	1.0	2.0	5
LTA.PA	5.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	2
MF.PA	3.6	1.0	0.0	0.0	1.0	1.0	1.0	1.0	5
NACON.PA	5.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	3
NEX.PA	2.9	1.0	0.0	0.0	1.0	1.0	1.0	0.0	5
ODET.PA	3.2	0.5	0.0	0.0	0.0	1.0	1.0	2.0	5
PARP.PA	3.9	0.0	0.5	0.0	1.0	1.0	1.0	2.0	4
PERR.PA	2.9	0.5	0.0	0.0	0.5	1.0	1.0	1.0	5
POXEL.PA	5.4	1.5	2.0	0.0	1.0	1.0	1.0	1.0	3
PLNW.PA	3.9	1.0	1.0	0.0	0.0	1.0	1.0	1.5	5
QDT.PA	3.6	1.0	0.5	0.0	1.0	1.0	1.0	0.5	5
RCO.PA	3.2	0.5	0.0	0.0	0.5	1.0	1.0	1.5	5
RXL.PA	3.6	1.0	0.5	0.0	1.0	1.0	1.0	0.5	5
SAMS.PA	3.9	0.0	0.5	0.0	1.0	1.0	1.0	2.0	5
SBT.PA	3.2	0.0	0.0	0.0	0.5	1.0	1.0	2.0	5
LPE.PA	4.6	0.0	1.5	1.0	0.5	1.0	1.0	1.5	5
MEDCL.PA	4.6	1.0	1.5	0.0	2.0	1.0	1.0	0.0	5
MMT.PA	3.2	0.5	0.5	0.0	0.0	1.0	1.0	1.5	5
SIGHT.PA	3.2	0.5	0.5	0.0	1.0	1.0	1.0	0.5	4
SRP.PA	6.1	0.5	1.0	2.0	1.5	1.0	1.0	1.5	5
SOI.PA	4.3	2.0	0.0	1.0	0.5	1.0	1.0	0.5	5
NRG.PA	4.3	0.0	2.0	0.0	0.0	1.0	1.0	2.0	5
ORA.PA	2.9	0.0	0.0	0.0	1.5	1.0	1.0	0.5	5
STMPA.PA	2.9	1.5	0.0	0.0	0.0	1.0	1.0	0.5	5
SWP.PA	4.3	1.0	1.0	0.0	1.5	1.0	1.0	0.5	5
TFF.PA	4.6	0.0	0.5	2.0	0.5	1.0	1.0	1.5	5
TKO.PA	3.2	0.5	0.0	0.0	0.5	1.0	1.0	1.5	5
VAC.PA	5.0	1.5	0.5	1.0	1.0	1.0	1.0	1.0	4
TTE.PA	3.2	0.0	2.0	0.0	0.5	1.0	1.0	0.0	5
VIRI.PA	2.5	0.0	0.5	0.0	1.0	1.0	1.0	0.0	5
VETO.PA	3.2	1.0	0.0	0.0	0.0	1.0	1.0	1.5	5
VK.PA	3.2	0.0	0.5	1.0	0.5	1.0	1.0	0.5	5
RMS.PA	4.6	1.0	2.0	0.0	0.0	1.0	1.0	1.5	5
VMX.PA	3.9	1.5	0.5	0.0	1.0	1.0	1.0	0.5	5
WAGA.PA	3.9	0.0	0.0	0.0	1.5	1.0	1.0	2.0	5
XFAB.PA	4.6	1.5	1.0	0.0	0.5	1.0	1.0	1.5	5
QCRH	2.5	0.5	1.0	0.0	1.0	1.0	0.0	0.0	6
QSI	3.6	2.0	2.0	0.0	0.0	1.0	0.0	0.0	7
QUIK	2.1	1.0	0.5	0.0	0.0	1.5	0.0	0.0	7
RBC	2.1	1.5	0.0	1.0	0.0	0.5	0.0	0.0	7
QNT.US	1.8	1.0	1.0	0.0	0.0	0.5	0.0	0.0	6
RCKT	2.9	0.5	0.5	1.0	0.0	1.5	0.0	0.5	7
RDZN	4.3	1.5	0.5	0.0	1.0	1.5	0.0	1.5	6
REG	2.1	1.0	0.0	0.0	0.5	1.0	0.5	0.0	7
RDNT	4.6	1.5	0.5	1.0	1.5	2.0	0.0	0.0	7
SDG.PA	3.6	1.0	0.5	0.0	0.0	1.0	1.0	1.5	5
RELL	2.5	1.5	0.0	0.0	0.0	1.0	1.0	0.0	7
RARE.US	3.6	0.0	2.0	0.0	1.0	1.5	0.5	0.0	6
RENT	5.4	1.0	2.0	1.0	1.0	2.0	0.0	0.5	6
RGC	5.0	1.5	2.0	0.0	0.5	1.0	0.0	2.0	7
RGLD	1.1	0.0	0.0	0.0	0.0	1.0	0.5	0.0	7
RGTI	3.2	2.0	1.5	0.0	0.0	1.0	0.0	0.0	7
RIGL	2.1	1.0	0.5	0.0	0.0	1.5	0.0	0.0	7
RLMD	2.5	0.0	0.0	0.0	1.0	2.0	0.0	0.5	6
RMR	2.5	1.0	0.0	0.0	0.5	1.5	0.5	0.0	7
RIVN	4.3	1.5	0.5	1.0	1.0	1.5	0.0	0.5	7
RNW	3.9	1.0	0.0	0.0	2.0	0.0	1.0	1.5	7
ROIV	2.1	1.0	1.0	0.0	0.0	1.0	0.0	0.0	7
ROP	2.1	0.5	0.5	0.0	0.5	1.5	0.0	0.0	7
RPD	2.9	1.0	0.0	0.0	2.0	1.0	0.0	0.0	7
RR	2.5	0.5	1.5	0.0	0.0	1.5	0.0	0.0	7
RUBI	4.6	1.0	2.0	0.0	1.5	0.0	0.5	1.5	6
RWAY	2.9	0.5	0.5	0.0	1.0	1.0	0.0	1.0	6
RUSHA	2.9	1.0	0.5	0.0	0.5	2.0	0.0	0.0	7
RXT	3.6	2.0	0.0	0.0	1.0	1.0	0.0	1.0	6
RZLT	3.2	0.5	0.5	1.0	0.0	2.0	0.0	0.5	7
SAIC	2.5	0.0	1.0	0.0	1.5	1.0	0.0	0.0	7
SAFT	2.1	0.0	2.0	0.0	0.0	0.5	0.5	0.0	7
SANA	6.1	2.0	1.5	2.0	0.5	2.0	0.0	0.5	7
SBLK	2.5	0.5	1.0	0.0	0.5	0.5	0.5	0.5	7
SBCF	2.9	1.0	0.5	0.0	1.0	1.0	0.5	0.0	6
SCSC	1.8	1.5	0.5	0.0	0.0	0.5	0.0	0.0	7
SDGR	4.3	1.5	1.5	1.0	0.5	1.5	0.0	0.0	7
SCHL	2.9	1.0	0.0	0.0	0.5	1.5	1.0	0.0	7
SERV	4.3	2.0	2.0	0.0	0.0	1.5	0.5	0.0	7
SFIX	4.3	2.0	2.0	0.0	0.5	1.5	0.0	0.0	7
SEIC	1.8	1.0	0.5	0.0	0.0	1.0	0.0	0.0	7
SGHT	4.3	2.0	1.0	0.0	0.5	1.0	1.0	0.5	7
SGP	4.6	1.0	0.5	1.0	0.0	2.0	0.0	2.0	6
SIGA	3.2	1.0	1.5	0.0	0.0	1.0	0.0	1.0	7
SHOO	2.5	1.0	0.0	0.0	0.5	1.0	1.0	0.0	7
SHIP	4.3	1.0	1.5	1.0	1.0	0.5	0.5	0.5	7
SIRI	2.9	1.0	0.5	0.0	1.0	1.5	0.0	0.0	7
SKHY	2.9	2.0	0.5	0.0	0.0	0.5	0.5	0.5	7
SIMO	2.9	1.5	0.0	0.0	0.0	0.5	2.0	0.0	7
SKYW	2.5	1.5	0.0	0.0	1.0	1.0	0.0	0.0	7
SLM	3.2	1.0	0.0	0.0	1.5	1.5	0.5	0.0	7
SMCI	2.1	2.0	0.0	0.0	0.5	0.5	0.0	0.0	7
SMTC	3.9	2.0	1.5	1.0	0.5	0.5	0.0	0.0	7
SNDL	2.1	1.0	1.0	0.0	0.0	0.5	0.5	0.0	7
SNGX	3.6	2.0	1.5	0.0	0.0	0.0	1.5	0.0	7
SOFI	3.2	2.0	1.0	0.0	0.5	1.0	0.0	0.0	7
SPFI	2.1	0.0	0.5	0.0	1.0	1.0	0.0	0.5	6
SPRC	5.4	2.0	2.0	0.0	0.0	0.0	1.5	2.0	7
SPT	1.1	1.0	0.0	0.0	0.0	0.5	0.0	0.0	7
SOUN	3.6	2.0	2.0	0.0	0.0	1.0	0.0	0.0	7
SRAD	2.9	1.5	1.5	0.0	0.0	1.0	0.0	0.0	7
SRRK	3.9	0.5	0.0	2.0	1.0	2.0	0.0	0.0	7
STAA	3.2	1.5	0.5	0.0	0.0	1.0	0.5	1.0	7
STGW	5.0	1.5	0.5	1.0	1.5	1.5	0.0	1.0	7
STLD	2.5	1.5	0.5	0.0	0.5	1.0	0.0	0.0	7
STOK	3.6	1.5	0.0	0.0	0.0	2.0	1.0	0.5	7
STRD	2.5	2.0	0.0	0.0	0.0	1.5	0.0	0.0	7
SSP.US	3.2	0.5	0.0	0.0	2.0	1.5	0.0	0.5	7
SHBI	2.9	0.5	1.0	0.0	1.0	1.0	0.5	0.0	6
SUPN	2.1	0.5	1.5	0.0	0.0	1.0	0.0	0.0	7
STRL.US	2.9	2.0	0.5	1.0	0.0	0.5	0.0	0.0	7
SWKS	3.2	1.5	1.0	0.0	0.0	1.5	0.5	0.0	7
SVC	4.3	1.5	1.0	0.0	2.0	1.0	0.5	0.0	7
SYM	3.2	2.0	1.0	0.0	0.0	1.5	0.0	0.0	7
STX.US	2.9	2.0	0.0	0.0	1.5	0.5	0.0	0.0	7
SLDE	4.3	1.0	1.5	1.0	0.0	1.5	0.0	1.0	6
SLP	2.9	1.5	0.5	0.0	0.0	2.0	0.0	0.0	7
AMBEA.ST	3.9	0.5	1.0	0.0	2.0	1.0	1.0	0.0	5
ADDTb.ST	2.5	1.0	0.0	0.0	0.5	1.0	1.0	0.0	5
ASSA-B.ST	2.5	1.0	0.0	0.0	0.5	1.0	1.0	0.0	5
ARJOb.ST	2.5	0.5	0.0	0.0	0.5	1.0	1.0	0.5	5
AXFO.ST	3.9	0.5	0.5	0.0	1.5	1.0	1.0	1.0	5
BEIJb.ST	2.9	1.0	0.5	0.0	0.5	1.0	1.0	0.0	5
ATRLJb.ST	5.4	1.5	2.0	0.0	1.0	1.0	1.0	1.0	5
ALIFb.ST	3.2	1.5	0.0	0.0	1.0	1.0	1.0	0.0	5
BIOAb.ST	2.1	0.5	0.0	0.0	0.0	1.0	1.0	0.5	5
BURE.ST	3.2	1.5	0.5	0.0	0.0	1.0	1.0	0.5	5
CATE.ST	4.3	1.5	1.5	0.0	1.0	1.0	1.0	0.0	5
DOM.ST	5.0	1.5	2.0	1.0	0.5	1.0	1.0	0.0	5
ENITY.ST	3.6	1.0	0.5	0.0	1.0	1.0	1.0	0.5	4
EQT.ST	3.2	1.5	0.0	0.0	0.5	1.0	1.0	0.5	5
ELUXB.ST	4.6	1.0	1.5	0.0	2.0	1.0	1.0	0.0	5
ESSITYB.ST	1.8	0.0	0.0	0.0	0.5	1.0	1.0	0.0	5
HEM.ST	3.9	0.5	1.5	0.0	1.0	1.0	1.0	0.5	5
GETIB.ST	4.3	1.0	1.0	1.0	0.5	1.0	1.0	0.5	5
INDT.ST	3.6	1.5	0.5	0.0	0.5	1.0	1.0	0.5	5
HPOLB.ST	4.3	1.0	1.0	1.0	0.5	1.0	1.0	0.5	5
INTEAb.ST	2.9	1.0	0.0	0.0	1.0	1.0	1.0	0.0	4
IVSO.ST	3.2	1.0	0.5	0.0	0.0	1.0	1.0	1.0	4
INVEB.ST	2.5	0.5	1.0	0.0	0.0	1.0	1.0	0.0	5
BONEX.ST	1.8	0.0	0.5	0.0	0.0	1.0	1.0	0.0	5
LUG.ST	3.6	1.5	0.5	0.0	0.0	1.0	1.0	1.0	5
MIPS.ST	3.2	1.5	0.5	0.0	0.5	1.0	1.0	0.0	5
MTRS.ST	3.6	0.5	0.5	1.0	1.0	1.0	1.0	0.0	5
MCOVb.ST	4.6	1.5	0.5	0.0	2.0	1.0	1.0	0.5	5
NP3.ST	4.3	1.5	0.5	0.0	1.0	1.0	1.0	1.0	5
ORRON.ST	4.3	1.5	0.0	1.0	0.5	1.0	1.0	1.0	5
NCCb.ST	3.2	1.0	1.0	0.0	0.5	1.0	1.0	0.0	5
NIBEB.ST	2.9	1.0	0.5	0.0	0.5	1.0	1.0	0.0	5
SAVE.ST	3.9	0.5	0.5	0.0	2.0	1.0	1.0	0.5	5
RAYb.ST	3.2	1.0	1.0	0.0	0.5	1.0	1.0	0.0	5
SAABB.ST	1.8	0.0	0.0	0.0	0.0	1.0	1.0	0.5	5
SF.ST	4.3	0.5	1.5	0.0	1.0	1.0	1.0	1.0	5
SEB-A.ST	3.6	0.0	1.5	0.0	1.0	1.0	1.0	0.5	4
KINVB.ST	2.9	1.5	0.5	0.0	0.0	1.0	1.0	0.0	5
LIAB.ST	3.6	1.0	1.5	0.0	0.5	1.0	1.0	0.0	5
SKA-B.ST	2.1	1.0	0.0	0.0	0.0	1.0	1.0	0.0	5
SYSR.ST	5.0	1.5	0.5	2.0	0.0	1.0	1.0	1.0	5
THULE.ST	3.6	1.5	1.0	0.0	0.5	1.0	1.0	0.0	5
SKISb.ST	2.9	0.5	0.0	0.0	0.5	1.0	1.0	1.0	5
SWECb.ST	4.6	1.0	1.5	1.0	0.5	1.0	1.0	0.5	5
SSABB.ST	3.6	1.5	1.5	0.0	0.0	1.0	1.0	0.0	5
TRUEb.ST	2.1	1.0	0.0	0.0	0.0	1.0	1.0	0.0	5
VITb.ST	2.9	1.0	0.5	0.0	0.5	1.0	1.0	0.0	5
YUBICO.ST	2.9	1.0	0.0	0.0	0.0	1.0	1.0	1.0	5
WALLb.ST	5.0	1.5	1.5	0.0	1.0	1.0	1.0	1.0	5
ABB.ASX	4.3	0.5	1.5	1.0	0.5	1.0	1.0	0.5	5
AIA.ASX	2.9	0.5	1.5	0.0	0.0	1.0	1.0	0.0	5
ALQ.ASX	3.2	1.0	0.5	0.0	1.0	1.0	1.0	0.0	5
ANZ.ASX	2.5	0.5	0.0	0.0	1.0	1.0	1.0	0.0	4
AMC.ASX	3.9	0.5	0.0	2.0	1.0	1.0	1.0	0.0	5
APE.ASX	5.0	1.0	1.5	0.0	1.5	1.0	1.0	1.0	5
ASX.ASX	1.4	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5
AZJ.ASX	2.1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	5
BGA.ASX	2.1	0.5	0.0	0.0	0.5	1.0	1.0	0.0	5
BPT.ASX	3.2	0.0	1.0	1.0	0.0	1.0	1.0	0.5	5
BSL.ASX	2.9	1.5	0.5	0.0	0.0	1.0	1.0	0.0	5
BXB.ASX	2.5	0.0	0.5	0.0	1.0	1.0	1.0	0.0	5
CIP.ASX	3.9	1.0	2.0	0.0	0.5	1.0	1.0	0.0	5
CCP.ASX	2.5	1.0	0.0	0.0	0.5	1.0	1.0	0.0	5
CMM.ASX	3.2	1.5	0.0	1.0	0.0	1.0	1.0	0.0	5
CQE.ASX	3.9	1.0	2.0	0.0	0.5	1.0	1.0	0.0	5
COH.ASX	1.8	0.0	0.5	0.0	0.0	1.0	1.0	0.0	5
CSL.ASX	1.8	0.0	0.0	0.0	0.5	1.0	1.0	0.0	5
CWY.ASX	2.1	0.5	0.0	0.0	0.5	1.0	1.0	0.0	5
DRO.ASX	3.6	1.0	2.0	0.0	0.0	1.0	1.0	0.0	5
DVP.ASX	3.6	1.0	0.5	1.0	0.0	1.0	1.0	0.5	5
DMP.ASX	3.6	1.0	0.0	0.0	1.5	1.0	1.0	0.5	5
EVN.ASX	3.2	1.5	0.0	1.0	0.0	1.0	1.0	0.0	5
ELD.ASX	1.8	0.0	0.0	0.0	0.5	1.0	1.0	0.0	5
BMN.ASX	3.2	1.0	0.0	1.0	0.0	1.0	1.0	0.5	5
GMD.ASX	2.9	1.5	0.5	0.0	0.0	1.0	1.0	0.0	5
FLT.ASX	3.2	0.5	0.5	0.0	1.0	1.0	1.0	0.5	5
CHC.ASX	3.6	1.5	1.5	0.0	0.0	1.0	1.0	0.0	5
HLI.ASX	1.8	0.5	0.0	0.0	0.0	1.0	1.0	0.0	5
GOZ.ASX	5.4	1.0	2.0	0.0	1.0	1.0	1.0	1.5	5
HUB.ASX	3.6	1.0	2.0	0.0	0.0	1.0	1.0	0.0	5
IDX.ASX	2.1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	5
ILU.ASX	2.5	0.5	0.5	0.0	0.5	1.0	1.0	0.0	5
INA.ASX	2.9	1.0	0.5	0.0	0.5	1.0	1.0	0.0	5
KLS.ASX	3.9	1.0	0.5	0.0	1.0	1.0	1.0	1.0	5
JIN.ASX	3.2	0.5	1.5	0.0	0.5	1.0	1.0	0.0	5
IRE.ASX	3.6	1.0	1.5	0.0	0.5	1.0	1.0	0.0	5
LLC.ASX	3.6	0.5	1.5	0.0	1.0	1.0	1.0	0.0	5
MQG.ASX	3.2	1.0	0.5	0.0	1.0	1.0	1.0	0.0	4
NHF.ASX	1.4	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5
NAB.ASX	3.2	0.5	1.0	0.0	1.0	1.0	1.0	0.0	4
NWH.ASX	3.2	1.0	0.5	0.0	1.0	1.0	1.0	0.0	5
NXT.ASX	4.6	1.5	1.5	1.0	0.5	1.0	1.0	0.0	5
ORI.ASX	3.2	0.5	0.0	1.0	1.0	1.0	1.0	0.0	5
PME.ASX	2.9	0.5	0.5	0.0	0.0	1.0	1.0	1.0	5
PNV.ASX	3.2	1.5	1.0	0.0	0.0	1.0	1.0	0.0	5
LYC.ASX	2.5	0.5	1.0	0.0	0.0	1.0	1.0	0.0	5
PWH.ASX	2.9	1.0	0.0	0.0	0.5	1.0	1.0	0.5	5
MND.ASX	1.8	0.5	0.0	0.0	0.0	1.0	1.0	0.0	5
NEC.ASX	4.3	1.0	1.5	0.0	1.0	1.0	1.0	0.5	5
RIC.ASX	2.5	0.0	0.0	0.0	1.5	1.0	1.0	0.0	5
S32.ASX	2.5	0.5	1.0	0.0	0.0	1.0	1.0	0.0	5
SDR.ASX	3.6	1.0	2.0	0.0	0.0	1.0	1.0	0.0	5
SGH.ASX	4.6	1.0	1.5	0.0	1.0	1.0	1.0	1.0	2
SIQ.ASX	2.1	0.5	0.0	0.0	0.5	1.0	1.0	0.0	5
SOL.ASX	2.1	0.0	0.5	0.0	0.0	1.0	1.0	0.5	5
SUL.ASX	3.6	1.0	0.5	0.0	1.0	1.0	1.0	0.5	5
TAH.ASX	1.8	0.0	0.0	0.0	0.5	1.0	1.0	0.0	5
TLS.ASX	2.5	0.0	0.5	0.0	1.0	1.0	1.0	0.0	5
TPG.ASX	3.6	0.0	1.0	0.0	0.5	1.0	1.0	1.5	5
VAU.ASX	2.5	1.0	0.5	0.0	0.0	1.0	1.0	0.0	5
VNT.ASX	3.2	0.0	0.0	1.0	1.5	1.0	1.0	0.0	5
WAF.ASX	3.6	1.0	1.0	1.0	0.0	1.0	1.0	0.0	5
WGX.ASX	3.2	1.5	0.0	1.0	0.0	1.0	1.0	0.0	5
WDS.ASX	2.5	0.0	1.0	0.0	0.5	1.0	1.0	0.0	5
WOR.ASX	3.2	0.0	2.0	0.0	0.5	1.0	1.0	0.0	5
WTC.ASX	4.6	1.0	1.5	0.0	1.0	1.0	1.0	1.0	5
TBBK	4.3	1.0	1.5	1.0	1.0	1.5	0.0	0.0	6
