NXPI	1	2	0	3
ABBV	2	0	1	3
ABT.US	1	1	0	2
ACHR	0	3	0	3
AD	0	1	1	2
AEE	3	0	0	3
AES	1	1	0	2
AGBK	0	1	1	2
AGRO	1	1	0	2
AIN	2	0	0	2
ALK	2	1	0	3
AMCR	1	0	1	2
AMPX	0	3	0	3
AMT	1	1	1	3
AN	0	2	1	3
AON	2	1	0	3
APH	1	2	0	3
ARCO	1	1	0	2
ARMK	0	2	0	2
ASAN	0	1	0	1
ASR	1	0	0	1
ATMU	3	0	0	3
AUB	0	1	2	3
AVY	1	0	1	2
AXP	1	1	1	3
AZZ	0	3	0	3
BAH	1	1	0	2
BBDC	2	0	1	3
BBWI	2	1	0	3
BCO	2	1	0	3
BE	1	2	0	3
BGS	1	0	1	2
BHP	1	2	0	3
BIRK	1	1	0	2
BLK	1	2	0	3
BMNR	0	1	0	1
BORR	0	0	3	3
BRCC	1	0	1	2
BTG.US	0	1	2	3
BURL	2	0	0	2
BWXT	0	3	0	3
BXSL	2	0	1	3
CABO	1	1	0	2
CALY	0	0	3	3
CAVA	1	2	0	3
CCK	1	0	1	2
CDP	1	1	1	3
CFR	1	1	1	3
CHH	0	0	2	2
CIEN	1	1	1	3
CLB	2	1	0	3
CLX	1	0	2	3
CMI	1	2	0	3
CNC	0	3	0	3
CNNE	1	1	1	3
CNX	1	1	0	2
CON.US	3	0	0	3
CP	0	0	3	3
CPRI	1	2	0	3
CRC	2	0	0	2
CRK	1	0	1	2
CTGO	1	0	0	1
CTVA	1	2	0	3
CVE	0	0	1	1
