PWP	Perella Weinberg Partners	15.97	50.00%	Hold	1.69%
PAYO	Payoneer Global Inc	7.09	100.00%	Hold	0%
TBLA	Taboola.com Ltd.	3.68	100.00%	Strong Buy	0%
BKKT	Bakkt Inc	7.50	100.00%	Moderate Buy	0%
GRAB	Grab Holdings Ltd	3.51	100.00%	Strong Buy	0%
SOFI	SoFi Technologies Inc	17.92	40.00%	Hold	0%
LCID	Lucid Group Inc	5.63	62.50%	Hold	0%
SIMO	Silicon Motion Technology-ADR	249.65	100.00%	Strong Buy	0.77%
OTLY	Oatly Group AB	14.24	66.67%	Moderate Buy	0%
TASK	TaskUs Inc.	7.76	62.50%	Hold	0%
DLO	dLocal Ltd.	14.34	100.00%	Strong Buy	1.30%
MNDY	Monday.com	91.30	64.71%	Moderate Buy	0%
HOOD	Robinhood Markets Inc.	95.10	83.33%	Strong Buy	0%
MQ	Marqeta Inc.	15.80	100.00%	Hold	0%
DNUT	Krispy Kreme Inc.	3.54	50.00%	Moderate Buy	0%
SG	SweetGreen	6.58	63.64%	Moderate Buy	0%
EHLD	Euro-Holdings Ltd	10.21			5.59%
RIVN	Rivian Automotive	16.01	40.00%	Hold	0%
CART	Instacart	51.07	60.87%	Moderate Buy	0%
KLTR	Kaltura Inc.	1.66	100.00%	Moderate Buy	0%
LPLA.US	LPL Financial Holdings Inc	354.02			0.33%
RMBS	Rambus Inc	92.15	100.00%	Strong Buy	0%
RXRX	Recursion Pharmaceuticals Inc	3.34	75.00%	Hold	0%
MDGL	Madrigal Pharmaceuticals Inc	519.09	92.31%	Strong Buy	0%
WFRD	Weatherford International plc	91.24	88.89%	Strong Buy	1.19%
ERIE	Erie Indemnity Company	262.29	100.00%	Moderate Buy	2.17%
FRSH	Freshworks Inc	13.01	55.56%	Moderate Buy	0%
EXTR	Extreme Networks Inc	22.32	87.50%	Strong Buy	0%
ROIV	Roivant Sciences Ltd	36.84	87.50%	Strong Buy	0%
SYM	Symbotic Inc	41.46	66.67%	Moderate Buy	0%
AEHR	Aehr Test System	105.97	100.00%	Strong Buy	0%
APLD	Applied Digital Corporation	28.65	85.71%	Strong Buy	0%
BZ	Kanzhun Limited	15.78	66.67%	Moderate Buy	1.05%
TMDX	TransMedics Group Inc	90.85	70.00%	Moderate Buy	0%
TRI	Thomson Reuters Corporation	105.88	66.67%	Moderate Buy	2.43%
PECO	Phillips Edison & Company Inc	39.43	50.00%	Moderate Buy	3.31%
FLYW	Flywire Corporation	18.75	66.67%	Moderate Buy	0%
AAOI	Applied Optoelectronics Inc	129.10	60.00%	Moderate Buy	0%
BRZE	Braze Inc	30.71	100.00%	Strong Buy	0%
MLTX	MoonLake Immunotherapeutics	15.87	88.89%	Strong Buy	0%
FWRD	Forward Air Corporation	17.79	100.00%	Moderate Buy	0%
CRDO	Credo Technology Group Holding Ltd	231.35	93.33%	Strong Buy	0%
SAIC	Science Applications International Corporation	126.29	72.73%	Hold	1.16%
NSIT.US	Insight Enterprises Inc	146.27			0%
KRYS	Krystal Biotech Inc	337.02	87.50%	Strong Buy	0%
CWST	Casella Waste Systems Inc	93.05	77.78%	Moderate Buy	0%
AMSC	American Superconductor Corporation	30.05	100.00%	Strong Buy	0%
OPRA	Opera Limited	18.29	100.00%	Strong Buy	4.22%
SGRY	Surgery Partners Inc	13.94	83.33%	Strong Buy	0%
AAON	Aaon Inc	80.84	75.00%	Strong Buy	0.50%
MZTI	Marzetti Company/The	112.89	100.00%	Hold	3.54%
MRVI	Maravai LifeSciences Holdings Inc.	8.29	66.67%	Moderate Buy	0%
UFPI	UFP Industries Inc	88.12	66.67%	Moderate Buy	1.60%
COKE	Coca-Cola Consolidated Inc	187.60			0.53%
SIGI	Selective Insurance Group Inc	90.81	50.00%	Hold	1.88%
STRL.US	Sterling Infrastructure Inc	520.53			0%
MMSI	Merit Medical Systems Inc	90.27	80.00%	Strong Buy	0%
VRRM	Verra Mobility Corporation	4.66	100.00%	Hold	0%
SGML	Sigma Lithium Corporation	10.73	100.00%	Moderate Buy	0%
AMLX	Amylyx Pharmaceuticals Inc	39.66	100.00%	Strong Buy	0%
RELY	Remitly Global Inc	24.71	100.00%	Strong Buy	0%
PRTA	Prothena Corporation plc	9.03	50.00%	Hold	0%
IMVT	Immunovant Inc	44.35	90.00%	Strong Buy	0%
CCOI	Cogent Communications Holdings Inc	10.01	62.50%	Hold	11.94%
AMPH	Amphastar Pharmaceuticals Inc	21.68	83.33%	Hold	0%
SMPL	The Simply Good Foods Company	10.99	55.56%	Moderate Buy	0%
PERI	Perion Network Ltd	9.50	60.00%	Moderate Buy	0%
RDNT	Radnet Inc	77.05	100.00%	Strong Buy	0%
PENG	Penguin Solutions Inc	51.14	80.00%	Moderate Buy	0%
UFPT	UFP Technologies Inc	304.25			0%
ATEC	Alphatec Holdings Inc	9.29	100.00%	Strong Buy	0%
NVTS	Navitas Semiconductor Corporation	12.97	60.00%	Hold	0%
CRBU	Caribou Biosciences Inc	1.61	100.00%	Strong Buy	0%
BMEA	Biomea Fusion Inc	1.36	100.00%	Strong Buy	0%
NSSC	Napco Security Technologies Inc	37.77	100.00%	Strong Buy	1.52%
VTGN	Vistagen Therapeutics Inc	0.24	100.00%	Hold	0%
PCT.US	PureCycle Technologies Inc	6.75			0%
INDI	indie Semiconductor Inc	4.00	60.00%	Moderate Buy	0%
FCFS	FirstCash Holdings Inc	205.91	75.00%	Strong Buy	0.75%
DNLI	Denali Therapeutics Inc	24.95	100.00%	Strong Buy	0%
INTA	Intapp Inc	40.17	40.00%	Hold	0%
SSYS.US	Stratasys Ltd	7.86			0%
HUBG	Hub Group Inc	40.05	100.00%	Hold	1.23%
HRMY	Harmony Biosciences Holdings Inc	38.07	50.00%	Hold	0%
NWS	News Corporation	33.78			0.58%
CORT	Corcept Therapeutics Incorporated	121.05	80.00%	Moderate Buy	0%
RYTM	Rhythm Pharmaceuticals Inc	108.92	100.00%	Strong Buy	0%
KEEL	Keel Infrastructure Corp	3.37	87.50%	Strong Buy	0%
TVTX	Travere Therapeutics Inc	64.46	91.67%	Strong Buy	0%
PRCT	PROCEPT BioRobotics Corporation	20.73	63.64%	Hold	0%
SHC	Sotera Health Company	19.22	85.71%	Strong Buy	0%
ZNTL	Zentalis Pharmaceuticals Inc	3.84	83.33%	Strong Buy	0%
HTO	H2O America	64.25	83.33%	Strong Buy	2.74%
SDA	SunCar Technology Group Inc	0.72	100.00%	Moderate Buy	0%
COCO	The Vita Coco Company Inc	65.17	57.14%	Moderate Buy	0%
CCC.US	CCC Intelligent Solutions Holdings Inc	7.45			0%
CAMT	Camtek Ltd	148.51	55.56%	Moderate Buy	0%
FELE	Franklin Electric Co Inc	103.26	100.00%	Hold	1.06%
ULCC	Frontier Group Holdings Inc	5.76	62.50%	Moderate Sell	0%
IPAR	Inter Parfums Inc	114.75	50.00%	Hold	2.77%
ATRC	Atricure Inc	47.49	75.00%	Strong Buy	0%
OTTR	Otter Tail Corporation	92.04	100.00%	Hold	2.48%
CVCO	Cavco Industries Inc	578.86	66.67%	Moderate Buy	0%
NEXT	NextDecade Corporation	7.00	100.00%	Hold	0%
PLRX	Pliant Therapeutics Inc	1.12	80.00%	Hold	0%
GGAL	Grupo Financiero Galicia SA	41.00	100.00%	Moderate Buy	3.50%
MIRM	Mirum Pharmaceuticals Inc	97.07	100.00%	Strong Buy	0%
SUPN	Supernus Pharmaceuticals Inc	47.45	100.00%	Strong Buy	0%
LZ	Legalzoomcom Inc	5.86	57.14%	Hold	0%
PSNY	Polestar Automotive Holding UK PLC	13.19	100.00%	Moderate Sell	0%
MNRO	Monro Inc	11.96	50.00%	Moderate Buy	8.92%
PLAB	Photronics Inc	30.52	100.00%	Strong Buy	0%
RXST	Rxsight Inc	6.09	70.00%	Hold	0%
FORM	Formfactor Inc	115.71	57.14%	Moderate Buy	0%
RILY	BRC Group Holdings Inc	6.93			0%
EMBC	Embecta Corp	5.47	50.00%	Moderate Sell	8.80%
OSIS	Osi Systems Inc	218.09	100.00%	Strong Buy	0%
MYRG	MYR Group Inc	318.00	66.67%	Moderate Buy	0%
SBCF	Seacoast Banking Corporation of Florida	34.74	50.00%	Moderate Buy	2.17%
VCEL	Vericel Corporation	42.11	100.00%	Strong Buy	0%
VECO	Veeco Instruments Inc	47.20	75.00%	Hold	0%
XENE	Xenon Pharmaceuticals Inc	59.73	100.00%	Strong Buy	0%
IDYA	IDEAYA Biosciences Inc	39.11	90.91%	Strong Buy	0%
MLKN	Millerknoll Inc	22.76	100.00%	Moderate Buy	3.26%
LAUR	Laureate Education Inc	37.56	60.00%	Moderate Buy	0%
TNGX	Tango Therapeutics Inc	23.51	100.00%	Strong Buy	0%
SKIN	SkinHealth Systems Inc	0.63	100.00%	Hold	0%
IMCR	Immunocore Holdings plc	36.28	66.67%	Moderate Buy	0%
REPL	Replimune Group Inc	14.05	100.00%	Strong Buy	0%
GPCR	Structure Therapeutics Inc	50.52	100.00%	Strong Buy	0%
ERII	Energy Recovery Inc	7.75	100.00%	Hold	0%
BLKB	Blackbaud Inc	46.45	50.00%	Moderate Buy	0%
RCKT	Rocket Pharmaceuticals Inc	3.48	62.50%	Moderate Buy	0%
XMTR	Xometry Inc	83.12	62.50%	Moderate Buy	0%
IRON	Disc Medicine Inc	78.84	100.00%	Strong Buy	0%
WAFD	WaFd Inc	36.65	100.00%	Hold	3.71%
ROCK	Gibraltar Industries Inc	46.39	100.00%	Moderate Buy	0%
HLMN	Hillman Solutions Corp	8.31	75.00%	Strong Buy	0%
COHU	Cohu Inc	54.11	100.00%	Strong Buy	0%
ICFI	ICF International Inc	89.07	75.00%	Strong Buy	0.63%
FULC	Fulcrum Therapeutics Inc	3.85	62.50%	Moderate Sell	0%
HURN	Huron Consulting Group Inc	162.45	100.00%	Strong Buy	0%
URGN	UroGen Pharma Ltd	46.80	80.00%	Strong Buy	0%
VERA	Vera Therapeutics Inc	31.26	92.86%	Strong Buy	0%
CSTL	Castle Biosciences Inc	32.93	100.00%	Strong Buy	0%
DRS	Leonardo Drs Inc	41.00	71.43%	Moderate Buy	0.88%
VCTR	Victory Capital Holdings Inc	113.08	71.43%	Moderate Buy	1.70%
PSMT	Pricesmart Inc	169.46	50.00%	Moderate Buy	0.81%
MGPI	MGP Ingredients Inc	17.77	66.67%	Moderate Buy	2.66%
XPEL	Xpel Inc	50.36	100.00%	Strong Buy	0%
STRA	Strategic Education Inc	82.38	66.67%	Moderate Buy	2.88%
DGII	Digi Intl Inc	73.61	80.00%	Strong Buy	0%
AGIO	Agios Pharmaceuticals Inc	33.63	66.67%	Moderate Buy	0%
BELFB	Bel Fuse Inc	262.43	100.00%	Strong Buy	0.11%
KRUS	Kura Sushi USA Inc	48.73	62.50%	Moderate Buy	0%
RUM	RUM Group Inc	8.43	50.00%	Moderate Buy	0%
JJSF	J&J Snack Foods Corp	88.44	100.00%	Strong Buy	3.65%
GTX.US	Garrett Motion Inc	26.40			1.13%
AGYS	Agilysys Inc	113.38	85.71%	Strong Buy	0%
HROW	Harrow Inc	42.06	100.00%	Strong Buy	0%
PLXS	Plexus Corp	241.91	75.00%	Strong Buy	0%
ARHS	Arhaus Inc	9.65	50.00%	Moderate Buy	0%
CENX	Century Aluminum Company	43.40	100.00%	Strong Buy	0%
VNOM	VIPER ENERGY INC-CL A	45.03	100.00%	Strong Buy	3.22%
ATAT	Atour Lifestyle Holdings Limited	34.25	100.00%	Moderate Buy	2.59%
ADUS	Addus HomeCare Corporation	120.55	77.78%	Moderate Buy	0%
RUSHA	Rush Enterprises Inc	77.11	66.67%	Moderate Buy	0.72%
ARQT	Arcutis Biotherapeutics Inc	25.35	100.00%	Strong Buy	0%
IBOC	International Bancshares Corporation	71.70			2.04%
MYGN	Myriad Genetics Inc	3.22	57.14%	Hold	0%
HCSG	Healthcare Services Group Inc	23.00	60.00%	Moderate Buy	0%
INVZ	Innoviz Technologies Ltd	0.33	100.00%	Hold	0%
ECHO	EchoStar Corporation	86.92	100.00%	Strong Buy	0%
EVLV	Evolv Technologies Holdings Inc	5.40	100.00%	Strong Buy	0%
MVST	Microvast Holdings Inc	0.78	100.00%	Moderate Buy	0%
BWIN	Baldwin Insurance Group Inc	31.45	75.00%	Strong Buy	0%
KYMR	Kymera Therapeutics Inc	121.50	88.89%	Strong Buy	0%
BANR	Banner Corporation	71.66	100.00%	Hold	2.87%
BJRI	BJ's Restaurants Inc	64.23	66.67%	Moderate Buy	0%
PATK	Patrick Industries Inc	85.48	75.00%	Moderate Buy	2.17%
SIBN	SI-BONE Inc	19.48	100.00%	Strong Buy	0%
MGEE	Mge Energy Inc	80.48	33.33%	Hold	2.42%
OCSL	Oaktree Specialty Lending Corporation	13.11	100.00%	Hold	11.52%
ABOS	Acumen Pharmaceuticals Inc	3.19	100.00%	Moderate Buy	0%
CLFD	Clearfield Inc	27.54	100.00%	Strong Buy	0%
CRNX	Crinetics Pharmaceuticals Inc	84.69	85.71%	Hold	0%
ANIP	ANI Pharmaceuticals Inc	77.32	83.33%	Strong Buy	0%
TTMI	TTM Technologies Inc	114.38	100.00%	Strong Buy	0%
MGRC	Mcgrath Rentcorp	116.44	100.00%	Moderate Buy	1.68%
KNSA	Kiniksa Pharmaceuticals Ltd	78.47	100.00%	Strong Buy	0%
TMCI	Treace Medical Concepts Inc	4.46	66.67%	Moderate Buy	0%
WSFS	WSFS Financial Corporation	79.90	80.00%	Hold	0.93%
OM.US	Outset Medical Inc	4.30			0%
ROAD	Construction Partners Inc	113.19	80.00%	Strong Buy	0%
POWL	Powell Industries Inc	197.40	80.00%	Strong Buy	0.18%
GBDC	Golub Capital BDC Inc	13.21	100.00%	Strong Buy	10.91%
ZUMZ	Zumiez Inc	17.47	100.00%	Hold	0%
KURA	Kura Oncology Inc	11.71	100.00%	Strong Buy	0%
COGT	Cogent Biosciences Inc	35.31	88.89%	Strong Buy	0%
KROS	Keros Therapeutics Inc	10.95	57.14%	Moderate Buy	0%
ADTN	ADTRAN Holdings Inc	7.86	100.00%	Strong Buy	0%
QTRX	Quanterix Corporation	3.12	100.00%	Hold	0%
ESTA	Establishment Labs Holdings Inc	71.52	100.00%	Strong Buy	0%
INOD	Innodata Inc	62.79	100.00%	Strong Buy	0%
REYN	Reynolds Consumer Products Inc	25.50	100.00%	Hold	3.61%
HOPE	Hope Bancorp Inc	13.97	50.00%	Moderate Buy	4.01%
IOSP	Innospec Inc	92.92	100.00%	Moderate Buy	1.91%
ADPT	Adaptive Biotechnologies Corporation	25.44	87.50%	Strong Buy	0%
CRVL	CorVel Corporation	70.21			0%
SCHL	Scholastic Corporation	39.98	100.00%	Hold	1.99%
TARS	Tarsus Pharmaceuticals Inc	71.49	100.00%	Strong Buy	0%
DORM	Dorman Products Inc	131.37	80.00%	Strong Buy	0%
ASLE	AerSale Corporation	5.54	100.00%	Hold	0%
JBSS	John B Sanfilippo & Son Inc	75.76	100.00%	Moderate Buy	1.29%
MBUU	Malibu Boats Inc	29.53	100.00%	Hold	0%
OSW	OneSpaWorld Holdings Limited	26.08	100.00%	Strong Buy	0.75%
SKWD	Skyward Specialty Insurance Group Inc	55.86	87.50%	Strong Buy	0%
LFST	LifeStance Health Group Inc	12.65	80.00%	Strong Buy	0%
LILAK	Liberty Latin America Ltd	8.21	100.00%	Hold	0%
BANF	BancFirst Corporation	112.74	100.00%	Hold	1.74%
XNCR	Xencor Inc	27.00	90.00%	Strong Buy	0%
ECPG	Encore Capital Group Inc	98.14	100.00%	Strong Buy	0%
EFSC	Enterprise Financial Services Corp	64.01	75.00%	Strong Buy	2.04%
STEP	StepStone Group LP	48.84	83.33%	Strong Buy	2.22%
DCGO	Docgo Inc	0.43	50.00%	Moderate Buy	0%
COLL	Collegium Pharmaceutical Inc	27.54	75.00%	Strong Buy	0%
TCMD	Tactile Systems Technology Inc	23.43	100.00%	Moderate Buy	0%
NBTB	Nbt Bancorp Inc	51.88	50.00%	Moderate Buy	2.84%
ACT	Enact Holdings Inc	49.12	100.00%	Hold	1.83%
ACDC	ProFrac Holding Corp	4.44	100.00%	Moderate Sell	0%
EGBN	Eagle Bancrp Inc	27.83	100.00%	Hold	0.14%
INVA	Innoviva Inc	21.00	100.00%	Strong Buy	0%
LMB	Limbach Holdings Inc	42.75	75.00%	Moderate Buy	0%
GRFS	Grifols SA	7.99			0%
CMPR	Cimpress Plc	88.86	100.00%	Moderate Buy	0%
FDMT	4D Molecular Therapeutics Inc	16.10	75.00%	Strong Buy	0%
VERX	Vertex Inc	13.58	50.00%	Moderate Buy	0%
BLBD	Blue Bird Corporation	61.33	100.00%	Strong Buy	0%
PRAA	Pra Group Inc	18.63	100.00%	Moderate Buy	0%
CRMT	Americas Car-Mart Inc	2.83			0%
SHOE	Shoe Station Group Inc	15.29			4.14%
APOG	Apogee Enterprises Inc	41.26	100.00%	Hold	2.57%
PLUS	ePlus Inc	86.85	100.00%	Moderate Buy	1.17%
MRTN	Marten Transport Ltd	14.73	100.00%	Hold	1.61%
CABA	Cabaletta Bio Inc	3.19	85.71%	Strong Buy	0%
DH	Definitive Healthcare Corp	0.73	62.50%	Hold	0%
LMAT	LeMaitre Vascular Inc	82.32	75.00%	Hold	1.40%
LGND	Ligand Pharmaceuticals Incorporated	287.39	100.00%	Strong Buy	0%
PLMR	Palomar Holdings Inc	128.87	100.00%	Strong Buy	0.35%
FRME	First Merchants Corporation	41.94	100.00%	Moderate Buy	3.45%
CSWC	Capital Southwest Corporation	24.68	66.67%	Moderate Buy	9.26%
TRMK	Trustmark Corporation	46.58	100.00%	Hold	2.11%
RGNX	REGENXBIO Inc	11.06	87.50%	Strong Buy	0%
NWBI	Northwest Bancshares Inc	15.31	75.00%	Hold	5.19%
FFBC	First Financial Bancorp	32.95	75.00%	Hold	3.03%
IMKTA	Ingles Markets Incorporated	84.82			0.78%
TIGR	UP Fintech Holding Limited	5.07	75.00%	Moderate Buy	0%
WINA	Winmark Corporation	342.89	100.00%	Moderate Buy	1.15%
PDFS	PDF Solutions Inc	44.81	83.33%	Strong Buy	0%
FNKO	Funko Inc	6.22	66.67%	Moderate Buy	0%
HPK	HighPeak Energy Inc	8.31			0.96%
KALU	Kaiser Aluminum Corporation	151.15	66.67%	Moderate Sell	2.00%
EYPT	EyePoint Inc	5.40	61.54%	Moderate Buy	0%
MCFT	MasterCraft Boat Holdings Inc	25.32	100.00%	Hold	0%
NAAS	NaaS Technology Inc	3.27			0%
TTEC	Ttec Holdings In	1.43	100.00%	Hold	0%
ACRS	Aclaris Therapeutics Inc	6.33	100.00%	Strong Buy	0%
FWRG	First Watch Restaurant Group Inc	12.63	100.00%	Strong Buy	0%
IMXI	International Money Express Inc	14.05	100.00%	Hold	0%
ATEX	Anterix Inc	85.31	75.00%	Strong Buy	0%
LOCO	El Pollo Loco Holdings Inc	15.37	60.00%	Moderate Buy	0%
ADEA	Adeia Inc	26.96	100.00%	Strong Buy	0.76%
WABC	Westamerica Bancorporation	58.35	100.00%	Hold	3.22%
BCYC	Bicycle Therapeutics plc	4.24	50.00%	Moderate Buy	0%
SANA	Sana Biotechnology Inc	3.74	100.00%	Strong Buy	0%
MDXG	Mimedx Group Inc	4.30	100.00%	Strong Buy	0%
CHCO	City Holding Company	144.00	100.00%	Hold	2.41%
PAX	Patria Investments Limited	11.31			5.45%
AMPL	Amplitude Inc	12.93	75.00%	Strong Buy	0%
MERC	Mercer International Inc	0.43	66.67%	Moderate Sell	0%
AVPT	Avepoint Inc	13.13	72.73%	Moderate Buy	0%
IQ.US	iQIYI Inc	1.03			0%
TFSL	TFS Financial Corporation	17.50	100.00%	Hold	6.41%
HCM	HUTCHMED China Limited	12.56	66.67%	Moderate Buy	0%
RUSHB.US	Rush Enterprises Inc	77.57			0.72%
ALVO	Alvotech	4.27	50.00%	Hold	0%
EVCM	EverCommerce Inc	9.68	50.00%	Hold	0%
CLBK	Columbia Financial Inc	11.76	100.00%	Strong Buy	0.42%
AFYA	Afya Limited	13.88	100.00%	Hold	4.58%
GCMG	Grosvenor Capital Management LP	13.47	80.00%	Strong Buy	3.42%
MNTK	Montauk Renewables Inc	1.89			0%
DSGR	Distribution Solutions Group Inc	34.80	100.00%	Hold	0%
CNXN	PC Connection Inc	77.88			0.96%
ECX	ECARX Holdings Inc	1.11			0%
CLBT	Cellebrite DI Ltd	11.31	100.00%	Strong Buy	0%
HSAI	Hesai Group	18.62	100.00%	Strong Buy	0%
SHEN	Shenandoah Telecommunications Company	12.32	100.00%	Moderate Buy	0.89%
IESC	IES Holdings Inc	683.27			0%
MBIN	Merchants Bancorp	54.13	66.67%	Moderate Buy	0.77%
WALD	Waldencast plc	1.35	66.67%	Moderate Buy	0%
USLM	United States Lime & Minerals Inc	120.20			0.25%
SAFT	Safety Insurance Group Inc	103.54			3.55%
SRCE	1st Source Corporation	86.15	66.67%	Moderate Buy	1.96%
TCBK	TriCo Bancshares	55.68	80.00%	Hold	2.61%
BUSE	First Busey Corporation	30.21	75.00%	Strong Buy	3.40%
BLTE	Belite Bio Inc	161.94	100.00%	Strong Buy	0%
NRC	NRC Health	21.82	100.00%	Moderate Buy	2.70%
STBA	S&T Bancorp Inc	50.20	100.00%	Hold	2.90%
PEBO	Peoples Bancorp Inc	39.97	66.67%	Moderate Buy	4.14%
TRS	TriMas Corporation	38.57	100.00%	Moderate Buy	0.41%
ARKO	Arko Corp	4.59	100.00%	Moderate Buy	2.53%
CMCO	Columbus McKinnon Corporation	17.33	66.67%	Moderate Buy	1.59%
RBCAA	Republic Bancorp Inc	94.34			2.01%
BFC	Bank First Corporation	152.31	100.00%	Hold	1.28%
TRNS	Transcat Inc	91.51	66.67%	Moderate Buy	0%
LNZA	LanzaTech Global Inc	6.22			0%
QCRH	QCR Holdings Inc	101.08	66.67%	Moderate Buy	0.32%
GABC	German American Bancorp Inc	49.94	66.67%	Moderate Buy	2.44%
ARDX	Ardelyx Inc	3.90	100.00%	Strong Buy	0%
SLRC	SLR Investment Corp	12.58	33.33%	Hold	12.19%
HSTM	HealthStream Inc	28.59	66.67%	Moderate Buy	0.47%
SCSC	ScanSource Inc	56.39	100.00%	Hold	0%
WEST	Westrock Coffee Company	8.29	100.00%	Strong Buy	0%
PHVS	Pharvaris NV	36.39	88.89%	Strong Buy	0%
SRRK	Scholar Rock Holding Corporation	55.25	100.00%	Strong Buy	0%
OFLX	Omega Flex Inc	27.75			4.97%
ASTS	AST SpaceMobile Inc	65.06	45.45%	Moderate Buy	0%
RMR	The RMR Group Inc	19.81			9.00%
BIOX	Bioceres Crop Solutions Corp	0.45			0%
CGBD	Carlyle Secured Lending Inc	11.33	50.00%	Moderate Buy	13.66%
CRAI	CRA International Inc	174.38	50.00%	Moderate Buy	1.24%
CTBI	Community Trust Bancorp Inc	76.22	50.00%	Moderate Buy	2.77%
AVO	Mission Produce Inc	13.24	100.00%	Moderate Buy	0%
PLPC	Preformed Line Products Company	421.37	100.00%	Moderate Buy	0.19%
CNOB	ConnectOne Bancorp Inc	32.25	66.67%	Moderate Buy	2.32%
FMBH	First Mid Bancshares Inc	50.26	66.67%	Moderate Buy	2.01%
KELYA.US	Kelly Services Inc	16.71			1.76%
METC	Ramaco Resources Inc	11.15	50.00%	Moderate Buy	0%
KE	Kimball Electronics Inc	23.57	66.67%	Moderate Buy	0%
RDWR	Radware Ltd	26.98	100.00%	Hold	0%
IIIV	i3 Verticals Inc	16.65	66.67%	Moderate Buy	0%
OSBC	Old Second Bancorp Inc	25.20	100.00%	Strong Buy	1.11%
HCKT	The Hackett Group Inc	10.80	100.00%	Strong Buy	4.33%
TCPC	BlackRock TCP Capital Corp	4.03	50.00%	Moderate Sell	21.84%
FCBC	First Community Bankshares Inc	49.03	100.00%	Hold	2.54%
BBSI	Barrett Business Services Inc	33.23	50.00%	Moderate Buy	1.19%
ULH	Universal Logistics Holdings Inc	19.41	100.00%	Hold	2.19%
LQDT	Liquidity Services Inc	42.75	100.00%	Moderate Buy	0%
GSBC	Great Southern Bancorp Inc	78.78	100.00%	Hold	2.17%
CCAP	Crescent Capital BDC Inc	10.68	100.00%	Hold	14.91%
HFWA	Heritage Financial Corporation	28.95	66.67%	Moderate Buy	3.33%
CECO	CECO Environmental Corp	73.00	100.00%	Strong Buy	0%
TIPT	Tiptree Inc	18.32			1.32%
QNST	QuinStreet Inc	20.37	100.00%	Strong Buy	0%
KIDS	OrthoPediatrics Corp	26.23	87.50%	Strong Buy	0%
WVE	Wave Life Sciences Inc	5.25	100.00%	Strong Buy	0%
CCB	Coastal Financial Corporation	46.10	100.00%	Strong Buy	0%
DMRC	Digimarc Corp	6.62	50.00%	Moderate Buy	0%
OLMA	Olema Pharmaceuticals Inc	10.90	100.00%	Strong Buy	0%
JRVR	James River Group Holdings Inc	4.03	100.00%	Hold	0.99%
MBWM	Mercantile Bank Corporation	59.80	75.00%	Hold	2.58%
NAMS	NewAmsterdam Pharma Company NV	27.78	100.00%	Strong Buy	0%
OABI	OmniAb Inc	4.30	100.00%	Strong Buy	0%
CASS	Cass Information Systems Inc	56.89	50.00%	Moderate Buy	2.25%
UFCS	United Fire Group Inc	53.27	100.00%	Moderate Buy	1.36%
YORW.US	The York Water Company	34.20			2.65%
TILE	Interface Inc	39.08	100.00%	Moderate Buy	0.26%
NRDS	NerdWallet Inc	10.01	80.00%	Moderate Buy	0%
SFWL	Shengfeng Development Limited	0.81			0%
FORR	Forrester Research Inc	11.67	100.00%	Hold	0%
UVSP	Univest Financial Corporation	41.76	100.00%	Hold	2.16%
IRMD	IRadimed Corporation	86.68	100.00%	Moderate Buy	0.88%
ITRN	Ituran Location and Control Ltd	50.55	100.00%	Moderate Buy	5.90%
RICK	RCI Hospitality Holdings Inc	30.79			0.97%
ELVN	Enliven Therapeutics Inc	58.92	100.00%	Strong Buy	0%
AMAL	Amalgamated Financial Corp	48.88	50.00%	Moderate Buy	1.33%
LAND	Gladstone Land Corporation	8.69	100.00%	Hold	6.48%
RWAY	Runway Growth Finance Corp	6.60	33.33%	Hold	19.88%
ATRO	Astronics Corporation	76.06	100.00%	Strong Buy	0%
TRST	TrustCo Bank Corp NY	57.20			2.67%
NN	NextNav Inc	17.33	100.00%	Strong Buy	0%
CCBG	Capital City Bank Group Inc	51.34	100.00%	Hold	2.07%
IGIC	International General Insurance Holdings Ltd	26.31	100.00%	Moderate Buy	1.10%
HNRG	Hallador Energy Company	15.53	100.00%	Moderate Buy	0%
GRSD	Grandstand Ltd	2.00	66.67%	Moderate Buy	0%
ATNI	ATN International Inc	31.14			3.60%
SVRA	Savara Inc	5.49	100.00%	Strong Buy	0%
TYRA	Tyra Biosciences Inc	25.69	100.00%	Strong Buy	0%
BFST	Business First Bancshares Inc	31.22	100.00%	Moderate Buy	1.93%
TRDA	Entrada Therapeutics Inc	7.60	80.00%	Strong Buy	0%
VNET	VNET Group Inc	6.65	100.00%	Strong Buy	0%
GPGI	GPGI Inc	12.79	100.00%	Hold	0.06%
SSP.US	The EW Scripps Company	3.29			0%
SMBC	Southern Missouri Bancorp Inc	74.06	100.00%	Hold	1.37%
RGP	Resources Connection Inc	4.36	100.00%	Moderate Buy	6.45%
FDUS	Fidus Investment Corporation	19.81	66.67%	Moderate Buy	8.64%
KRNY	Kearny Financial Corp	9.67	50.00%	Moderate Buy	4.52%
CRESY	Cresud Sociedad Anónima Comercial Inmobiliaria Financiera y Agropecuaria CRESY	10.98			5.59%
MSBI	Midland States Bancorp Inc	32.53	100.00%	Hold	3.93%
GLRE	Greenlight Capital Re Ltd	15.38			0%
GAIN	Gladstone Investment Corporation	16.35			5.87%
LEGH	Legacy Housing Corporation	28.56			0%
ALNT	Allient Inc	99.43	66.67%	Moderate Buy	0.18%
GNLX	Genelux Corporation	2.74	100.00%	Strong Buy	0%
