EVT.DE	EVOTEC	3.40			0%
EXL.DE	Exasol AG	1.91			0%
FAA.DE	Fabasoft AG	15.60			3.16%
FC9.DE	FCR Immobilien AG	10.40			3.33%
FEV.DE	Fortec Elektronik AG	11.25			3.49%
FF24.DE	Fast Finance 24 Holding AG	0.02			0%
FIE.DE	Fielmann AG	39.20			3.59%
FME.DE	Fresenius Medical Care AG & Co. KGAA	40.86			3.71%
FNTN.DE	freenet	24.14			8.50%
FPE.DE	Fuchs SE	33.95			3.51%
FPH.DE	Francotyp Postalia Holding AG	3.07			0%
FRA.DE	Fraport AG Frankfurt Airport S	63.70			1.59%
FRE.DE	Fresenius SE & Co KGaA	46.09			2.25%
FRS.DE	Foris AG	2.94			0%
FTK.DE	flatexDEGIRO SE	34.94			0.84%
FYB.DE	FORMYCON AG	18.52			0%
G1A.DE	GEA	64.75			1.98%
G24.DE	Scout24 AG	76.95			1.94%
GBF.DE	Bilfinger	74.75			3.72%
GFG.DE	Global Fashion Group SA	0.45			0%
GFT.DE	GFT TECHNOLOGIES SE	23.10			2.18%
GLJ.DE	GRENKE AG	11.04			3.78%
GME.DE	Geratherm Medical AG	2.46			3.86%
GMM.DE	Grammer AG	11.10			0%
GOOG.EUR	Alphabet	289.50			0%
GSC1.DE	Gesco SE	14.10			1.40%
GTK.DE	Tonkens Agrar AG	6.80			0%
GXI.DE	Gerresheimer	27.46			0%
GYC.DE	Grand City Properties	9.18			3.27%
H2O.DE	Enapter AG	1.00			0%
H9W.DE	HWA AG	3.39			0%
HABA.DE	HAMBORNER REIT AG	4.32			0%
HAG.DE	HENSOLDT AG	89.50			0%
HAW.DE	Hawesko Holding SE	17.15			5.92%
HBH.DE	HORNBACH Holding AG & Co. KGaA	80.00			2.97%
HDD.DE	Heidelberger Druckmaschinen AG	1.42			0%
HEI.DE	Heidelberg Materials AG	160.15			2.26%
HEN.DE	Henkel AG & Co. KGaA	69.50			2.92%
HEN3.DE	Henkel AG & Co. KGaA	74.96			0%
HFG.DE	HelloFresh SE	2.89			0%
HGEA.DE	hGears AG	0.76			0%
HIGH.DE	Cantourage Group SE	5.58			0%
HLAG.DE	Hapag-Lloyd	133.00			2.19%
HLE.DE	Hella	70.20			0.31%
HLG.DE	Highlight Communications AG	0.65			0%
HMU.DE	HMS Bergbau AG	40.50			2.63%
HNL.DE	Hoenle AG	8.12			0%
HNR1.DE	Hannover Rueck SE	249.20			4.98%
HOT.DE	HOCHTIEF AG	424.40			1.54%
HP3A.DE	Ringmetall SE	2.58			3.70%
HPHA.DE	Heidelberg Pharma AG	2.51			0%
HRPK.DE	7C Solarparken AG	1.75			0%
HTG.DE	HomeToGo SE	0.95			0%
HYQ.DE	HYPOPORT SE	82.95			0%
IBU.DE	IBU-tec advanced materials AG	14.50			0.82%
IC8.DE	InCity Immobilien AG	0.32			0%
IFX.DE	Infineon Technologies AG	55.52			0.63%
ILM1.DE	Medios AG	10.90			0%
INH.DE	Indus Holding AG	33.90			3.82%
INS.DE	Instone Real Estate Group SE	7.50			5.58%
IOS.DE	IONOS Group SE	33.26			0%
IPOK.DE	Heidelberger Beteiligungsholding AG	119.00			0%
IS7.DE	InTiCa Systems SE	1.58			0%
ISHA.DE	Intershop Communications AG	1.51			0%
ITN.DE	Intertainment AG	0.32			0%
IUR.DE	Kap AG	1.76			0%
IVU.DE	IVU Traffic Technologies AG	24.00			1.24%
IXX.DE	init innovation in traffic systems SE	46.85			1.73%
JDC.DE	JDC Group AG	21.40			0%
JEN.DE	Jenoptik	38.88			0%
JST.DE	JOST WERKE SE	59.50			0%
JUN3.DE	Jungheinrich Aktie	24.04			0%
JY0.DE	ParTec AG	15.35			0%
KA8.DE	Klassik Radio AG	2.98			5.31%
KBX.DE	Knorr-Bremse AG	98.30			1.85%
KCO.DE	Klockner & Co SE	12.28			1.64%
KGX.DE	KION GROUP	39.17			1.51%
KRN.DE	Krones AG	113.20			2.42%
KSB.DE	KSB SE & Co KGaA	934.00			2.87%
