TRV	6.8	1.0	0.0	1.0	2.0	1.5	1.0	1.0	1.5	2.0	2.0	0.0	1.5	2.0	2.0	2.0	1.5	1.0	1.5	18
EXPD	5.3	0.5	0.0	1.0	2.0	1.0	2.0	0.5	1.0	1.0	1.5	1.5	0.0	1.0	1.5	2.0	1.0	0.5	1.0	18
RSW.L	4.7	0.0	1.0	2.0	1.0	1.5	1.0	1.5	1.0	0.5	1.0	0.0	0.0	0.5	1.5	1.5	1.0	1.0	1.0	16
WIG1.DE	3.8	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	11
PAT.DE	6.0	2.0	1.0	1.0	1.0	1.5	0.5	2.0	1.0	1.5	1.0	0.5	2.0	0.5	1.5	0.0	1.0	2.0	1.5	16
7974.T	4.9	1.0	1.0	1.0	0.0	0.5	0.5	0.0	2.0	1.0	2.0	0.5	1.0	1.0	1.5	1.5	0.0	2.0	1.0	15
DBK.DE	6.0	1.0	2.0	1.0	0.5	2.0	1.0	0.0	2.0	1.0	1.5	1.5	2.0	1.0	1.0	2.0	0.0	2.0	0.0	16
PLUG	3.8	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.5	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	17
HCO.PA	5.6	0.5	1.0	1.0	1.0	1.0	2.0	0.5	0.5	2.0	0.5	2.0	2.0	1.0	1.0	0.0	0.5	2.0	1.5	16
NLOP	5.8	1.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	2.0	2.0	1.5	1.0	2.0	1.5	2.0	13
AUGO	6.7	1.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	1.5	1.0	2.0	0.0	1.5	1.0	1.5	2.0	0.5	2.0	18
1816.HK	6.8	1.5	1.0	1.0	1.0	1.5	1.5	1.0	2.0	0.0	1.5	1.5	1.5	1.0	1.0	2.0	2.0	1.5	2.0	16
PME.ASX	5.6	0.5	1.0	1.0	1.0	2.0	1.5	2.0	2.0	0.5	1.5	0.5	0.0	0.0	0.0	2.0	2.0	0.5	2.0	16
LOLB.CO	6.5	2.0	1.0	1.0	1.0	2.0	1.5	0.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	2.0	1.0	11
168.HK	6.7	0.0	1.0	1.0	1.0	1.5	0.5	1.5	2.0	1.5	2.0	0.5	1.5	2.0	2.0	1.5	1.0	2.0	1.5	17
WDC	6.4	2.0	0.0	1.0	2.0	2.0	2.0	1.5	2.0	0.5	2.0	1.5	0.0	0.0	0.5	2.0	2.0	0.0	2.0	18
THO	5.6	2.0	2.0	1.0	0.0	1.0	0.5	0.5	0.5	1.0	1.5	0.5	2.0	1.5	2.0	2.0	0.5	1.0	0.5	18
PROC.L	5.3	0.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	0.5	0.0	0.0	1.5	2.0	1.0	0.5	1.0	1.5	16
STB.OL	7.6	0.5	1.0	1.0	1.5	1.0	2.0	2.0	2.0	2.0	1.5	1.5	1.5	2.0	2.0	2.0	2.0	2.0	0.0	17
SVRA	3.9	1.0	2.0	1.0	0.5	0.5	1.0	0.0	0.0	0.0	1.0	1.0	0.5	1.0	1.0	1.0	0.0	1.5	1.0	13
FRBT	6.1	2.0	1.0	1.0	1.0	2.0	1.5	0.0	1.5	1.0	1.0	2.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	14
3888.HK	6.8	2.0	1.0	1.0	0.0	2.0	1.0	2.0	1.5	1.5	1.0	0.0	1.5	1.5	2.0	2.0	1.0	2.0	1.5	17
CBOE	7.2	0.5	1.0	1.0	1.5	2.0	2.0	2.0	2.0	1.0	1.5	1.5	1.0	1.0	1.0	2.0	2.0	1.0	2.0	18
SKISb.ST	6.1	0.5	1.0	1.0	0.5	1.5	1.0	2.0	1.5	1.0	0.5	1.5	1.5	1.5	1.5	2.0	1.5	0.0	2.0	17
VIA	4.3	1.0	1.0	1.0	1.0	0.0	2.0	1.5	0.0	0.0	1.0	1.0	1.0	1.0	1.5	1.0	0.0	1.5	0.0	15
MDT.US	7.4	1.0	2.0	1.0	1.0	1.5	1.5	2.0	1.5	1.0	2.0	2.0	1.5	1.5	1.5	1.5	1.5	1.0	1.5	18
PKX	5.7	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.0	0.5	2.0	1.5	2.0	2.0	2.0	0.5	2.0	0.5	16
ALENO.PA	4.9	0.0	1.0	1.0	1.0	1.0	2.0	1.5	0.5	1.0	0.5	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	11
BITTI.HE	6.2	1.0	1.0	1.0	2.0	2.0	2.0	1.5	1.5	0.5	0.5	2.0	0.5	0.0	1.0	2.0	1.5	0.5	2.0	17
SAMPO.HE	6.8	0.0	1.0	1.0	1.5	1.5	1.0	1.5	1.5	1.0	1.5	1.0	1.0	2.0	2.0	2.0	1.5	2.0	1.5	17
8750.T	7.1	2.0	1.0	1.0	0.0	1.0	2.0	1.0	1.5	1.0	1.5	2.0	1.5	2.0	2.0	2.0	1.0	2.0	1.0	15
CSL	6.7	2.0	2.0	1.0	0.0	1.5	1.0	1.5	1.5	1.5	1.0	2.0	0.5	1.5	1.5	2.0	1.5	0.5	1.5	18
CURB	6.1	0.0	2.0	1.0	2.0	1.5	2.0	2.0	1.5	1.0	1.0	1.0	1.5	0.5	0.5	0.0	2.0	0.5	2.0	18
5108.T	7.5	2.0	1.0	1.0	1.0	1.0	1.5	1.5	1.0	1.5	1.5	2.0	1.5	2.0	2.0	2.0	1.5	1.5	1.5	17
NWPX.US	5.8	1.0	0.0	1.0	2.0	1.0	1.5	1.0	1.0	1.5	0.5	1.5	1.5	1.5	2.0	1.0	1.0	0.5	1.5	18
VITR.ST	5.8	1.0	1.0	1.0	0.5	0.0	0.5	2.0	1.5	1.0	1.0	1.0	1.5	1.5	1.5	2.0	1.5	1.0	1.5	16
CHCO	6.0	1.0	1.0	1.0	1.5	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.5	1.0	1.0	2.0	0.0	1.5	2.0	16
ZG	6.0	2.0	2.0	1.0	0.0	1.0	1.5	2.0	0.5	1.0	2.0	2.0	1.5	0.0	1.5	1.0	0.5	1.0	1.0	18
AMAL	6.4	1.5	1.0	0.5	1.5	2.0	2.0	0.0	2.0	1.0	0.5	1.5	1.5	1.0	1.5	2.0	0.0	1.5	2.0	16
PATK	5.6	0.5	2.0	1.0	0.0	1.0	0.5	1.0	0.5	0.5	1.5	2.0	1.5	1.5	2.0	2.0	1.0	0.5	1.0	18
SSIT.L	5.3	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2
BRAV.ST	5.7	2.0	1.0	1.0	2.0	1.0	1.0	0.5	0.5	1.0	1.0	1.5	1.0	1.0	2.0	2.0	0.5	0.5	1.0	17
SRPT	5.0	1.0	2.0	1.0	0.0	0.5	0.0	0.5	1.0	0.5	2.0	1.0	1.5	1.0	2.0	1.0	0.0	2.0	1.0	17
BANF	6.1	1.0	1.0	1.0	1.5	2.0	1.0	0.0	2.0	1.0	0.5	1.5	1.5	1.0	1.0	2.0	0.0	2.0	2.0	15
ALH	6.1	1.0	2.0	1.0	0.5	1.5	1.0	1.5	1.5	1.5	1.0	2.0	0.5	1.0	1.5	1.0	1.5	0.5	1.5	18
REG1V.HE	4.6	0.0	1.0	1.0	0.0	1.5	2.0	2.0	0.5	0.0	0.5	2.0	1.5	0.0	1.0	1.0	1.0	0.5	1.0	17
APAM	6.7	2.0	1.0	1.0	1.0	2.0	1.0	1.5	2.0	2.0	0.5	0.5	0.5	2.0	1.5	1.0	1.5	1.5	1.5	18
TRP	6.0	0.5	0.0	0.5	1.5	2.0	1.0	2.0	2.0	0.5	0.5	2.0	1.0	1.5	1.0	1.0	2.0	0.5	2.0	17
PBEE.L	4.2	0.5	1.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.5	0.0	16
BCS	6.1	1.5	2.0	1.0	0.5	2.0	1.5	0.0	2.0	1.0	0.5	2.0	1.5	1.0	1.5	2.0	0.0	2.0	0.0	16
CBRS	4.4	1.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	1.5	1.0	1.0	1.0	0.0	1.0	0.0	1.5	1.0	13
PSDL.L	3.9	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.5	0.0	1.0	1.0	0.0	0.0	0.5	1.0	1.0	2.0	1.0	13
AGL.ASX	5.3	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.0	1.0	0.0	1.5	2.0	2.0	2.0	1.0	1.0	1.0	16
4062.T	6.5	2.0	1.0	1.0	2.0	1.5	2.0	1.0	1.5	0.5	1.5	2.0	0.5	0.0	0.5	2.0	1.5	1.0	2.0	17
BUR	4.4	1.0	1.0	1.0	0.0	0.5	0.0	0.0	2.0	0.0	1.0	1.0	1.5	1.0	1.0	2.0	0.0	2.0	1.0	14
IMCD.NV	5.8	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	1.5	1.0	2.0	2.0	1.0	0.5	1.0	16
6818.HK	5.8	2.0	1.0	1.5	1.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	1.0	0.5	2.0	0.0	2.0	1.0	14
VANQ.L	3.9	1.0	1.0	1.0	1.0	1.0	0.5	0.0	0.5	1.0	0.5	0.0	0.0	1.0	0.5	1.0	0.0	2.0	2.0	14
UPM.HE	5.0	0.0	1.0	1.0	0.0	1.0	1.0	0.5	1.0	1.5	1.5	2.0	1.5	1.5	2.0	0.0	1.0	0.5	1.0	17
FRPT	5.0	0.5	0.0	1.0	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.0	1.5	1.0	1.5	1.0	1.0	1.5	1.5	18
DXCM	6.4	1.5	1.0	1.0	1.0	2.0	1.5	2.0	1.5	1.0	2.0	1.5	0.0	0.5	1.0	1.0	1.5	1.0	2.0	18
ARCO	6.1	2.0	1.0	1.0	1.0	1.0	1.5	0.5	0.5	1.5	1.0	0.0	1.5	2.0	2.0	2.0	1.0	1.5	1.0	17
EYE	5.7	0.5	2.0	1.0	0.0	1.0	1.0	2.0	0.5	1.0	1.5	2.0	1.5	1.5	2.0	1.0	0.5	0.5	1.0	18
FTDR	6.4	1.0	0.0	1.0	1.5	1.5	1.0	2.0	2.0	1.5	1.0	2.0	0.0	1.5	1.5	1.0	1.5	1.5	1.5	18
ATEB.BR	5.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.5	1.0	2.0	1.0	1.5	1.0	0.0	2.0	2.0	15
AMS.ZU	5.8	2.0	1.0	1.0	2.0	0.5	1.0	1.0	0.5	0.0	1.0	1.0	1.5	2.0	2.0	1.0	1.0	2.0	0.5	16
TEM.L	5.1	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3
SIMO	5.6	2.0	0.0	1.0	2.0	2.0	2.0	1.5	1.5	0.0	1.5	2.0	0.5	0.0	1.0	2.0	1.0	0.0	0.0	18
LOG.MC	5.4	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.5	1.5	0.5	2.0	2.0	1.0	0.5	2.0	1.0	14
BULL	5.7	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.5	1.0	0.5	0.0	1.0	1.0	1.5	1.0	0.0	2.0	1.0	15
4502.T	6.4	2.0	1.0	1.0	1.0	0.5	1.5	2.0	1.5	1.5	1.5	1.0	1.5	1.5	1.5	0.0	1.5	1.0	1.5	16
JXN	5.3	0.0	0.0	1.0	1.0	1.0	1.0	1.5	0.0	2.0	0.5	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	15
CBL.US	7.2	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	0.5	1.0	1.0	1.5	1.0	2.0	2.0	1.0	2.0	16
HRPK.DE	6.8	1.0	1.0	1.0	1.0	0.0	0.5	2.0	1.5	2.0	1.0	1.0	2.0	2.0	1.5	1.0	2.0	2.0	2.0	13
S.US	5.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	16
INA.ASX	7.2	2.0	1.0	1.0	1.0	2.0	1.5	2.0	2.0	1.5	1.0	0.5	2.0	1.0	1.5	2.0	1.5	0.5	2.0	16
PCT.US	3.5	1.0	1.0	1.0	1.5	0.5	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.5	0.0	16
ULCC	4.3	1.0	0.0	1.0	2.0	0.5	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	16
POWW	7.2	0.0	2.0	1.0	2.0	1.5	2.0	2.0	1.5	1.0	0.5	1.0	1.5	1.5	1.5	1.0	2.0	2.0	2.0	17
KEYS.L	4.9	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	0.5	0.0	0.0	1.0	2.0	1.5	1.0	1.0	1.0	16
DBAN.DE	6.5	1.0	1.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	0.5	1.5	2.0	1.5	2.0	13
FTK.DE	6.8	1.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	1.5	2.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	14
ACA.PA	5.4	0.0	1.0	1.0	1.0	2.0	0.5	0.0	2.0	1.0	1.5	1.5	2.0	1.0	1.0	2.0	0.0	2.0	0.0	15
SDZNY	5.6	1.5	1.0	1.0	1.0	1.0	1.0	1.5	0.5	1.0	0.5	2.0	1.0	0.5	1.5	1.5	1.0	1.0	1.5	16
VRTX	6.4	1.0	1.0	1.0	0.0	2.0	1.5	2.0	2.0	1.0	2.0	1.5	0.5	0.5	1.0	1.0	2.0	1.0	2.0	18
MSI	6.4	1.0	2.0	1.0	1.0	1.5	1.5	2.0	2.0	1.0	1.5	2.0	0.0	0.5	1.0	2.0	1.5	0.0	1.5	18
FHZN.ZU	6.2	0.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	0.5	1.5	0.5	1.5	1.5	1.0	1.5	2.0	0.5	2.0	16
NU	6.5	2.0	2.0	1.0	1.5	2.0	2.0	0.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	16
MRAM	4.9	1.0	1.0	1.0	2.0	0.5	2.0	2.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	0.0	1.5	1.0	15
P4O.DE	4.6	0.0	1.0	1.0	1.0	1.0	1.0	2.0	0.5	0.0	1.0	1.0	1.5	0.0	1.5	1.0	0.5	1.5	1.0	14
WW	5.7	2.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.5	1.0	2.0	2.0	2.0	1.0	1.0	2.0	0.0	16
FSV	5.6	0.5	2.0	1.0	0.5	1.0	1.0	1.0	0.5	1.5	1.0	2.0	1.0	1.0	2.0	2.0	0.5	0.5	1.0	18
BC	5.0	2.0	0.0	1.0	0.0	0.5	1.0	1.0	0.5	1.5	1.5	1.0	1.5	1.5	2.0	0.0	1.0	1.0	1.0	17
GROW.L	5.1	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4
PZS.DE	6.5	1.5	1.0	1.0	1.0	2.0	0.0	2.0	2.0	1.0	0.5	0.0	2.0	2.0	1.5	1.0	2.0	2.0	1.0	14
MB.MI	6.0	1.5	1.0	1.0	1.0	2.0	1.5	0.0	2.0	1.0	0.5	2.0	1.5	1.0	0.0	1.5	0.0	2.0	2.0	14
ALB	7.1	2.0	1.0	1.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.5	1.5	1.5	0.0	1.5	1.5	2.0	18
HURN	5.7	1.5	1.0	1.0	0.5	1.0	1.5	1.0	1.0	1.5	0.5	2.0	1.0	1.5	2.0	1.0	1.0	0.5	1.0	18
LFTO	6.8	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.5	1.5	2.0	1.0	1.5	1.0	1.0	2.0	1.0	2.0	15
TKO.PA	7.4	1.5	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.5	1.5	2.0	2.0	1.0	1.0	1.5	0.0	1.5	2.0	15
INDU-A.ST	6.7	0.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.5	0.0	1.5	2.0	1.5	2.0	2.0	0.5	1.0	16
GEHC	6.5	1.0	2.0	1.0	0.5	1.0	1.0	1.5	1.0	1.5	1.5	1.5	1.5	1.5	2.0	2.0	1.0	1.0	1.0	18
SPFI	6.8	1.5	2.0	1.0	0.5	2.0	2.0	0.0	2.0	1.0	0.5	1.5	1.5	1.0	2.0	2.0	0.0	2.0	2.0	16
CPI.L	5.0	1.0	1.0	1.0	1.0	0.5	0.5	1.0	0.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	0.5	2.0	0.0	15
HOVR	4.3	1.0	1.0	1.0	2.0	0.5	1.0	0.0	0.0	0.0	0.5	1.0	1.5	1.0	1.0	1.0	0.0	2.0	1.0	12
MKC/V	5.3	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1
MT.NV	5.6	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.5	0.0	1.5	2.0	1.5	1.5	2.0	2.0	0.5	1.5	1.0	17
BX	6.1	1.5	2.0	1.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.5	2.0	16
MGRC	6.7	1.5	2.0	1.0	1.0	1.5	0.5	1.5	1.5	1.0	1.0	1.5	1.5	1.5	1.5	2.0	1.5	0.0	2.0	18
GTY	6.2	1.5	2.0	1.0	0.0	2.0	1.0	2.0	2.0	1.5	1.0	0.5	1.5	1.5	0.5	0.0	2.0	0.5	2.0	18
PYX.L	3.8	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	7
MD	6.1	2.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.5	1.0	1.5	1.5	1.5	2.0	1.0	1.0	1.5	1.0	18
GLW	5.7	1.5	0.0	1.0	1.5	1.5	1.5	1.5	1.5	0.5	1.5	2.0	0.0	0.0	1.0	2.0	1.5	0.5	1.5	18
BIDU	6.5	2.0	2.0	1.0	0.0	0.5	0.5	1.5	1.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	15
ALNT	5.1	0.0	0.0	1.5	1.5	1.0	1.5	1.0	1.0	0.5	1.0	2.0	1.0	0.5	1.5	2.0	1.0	0.5	1.0	18
KMB	5.1	1.0	0.0	1.0	0.0	1.5	1.0	1.5	1.5	1.0	1.5	2.0	0.0	1.5	1.5	0.0	1.5	0.5	1.5	18
DAVA	5.1	2.0	0.0	1.0	0.0	0.0	0.5	1.0	0.0	2.0	1.0	1.0	2.0	1.5	2.0	1.0	0.5	2.0	1.0	17
RAPP	3.6	1.0	2.0	1.0	0.0	0.5	1.0	0.0	0.0	0.0	1.5	1.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	15
1519.HK	4.6	2.0	1.0	1.0	1.0	1.0	2.0	0.5	0.5	0.5	1.5	0.0	1.5	0.0	1.0	1.0	0.5	0.5	1.0	16
NN.NV	6.8	2.0	1.0	1.0	1.0	1.5	0.5	2.0	2.0	0.0	1.5	2.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	16
FSTA.L	5.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	0.0	0.0	1.5	2.0	2.0	1.0	0.5	1.5	16
DLTR	5.7	1.5	2.0	1.0	0.0	1.0	1.0	1.5	0.5	1.0	2.0	1.0	0.5	1.5	2.0	1.0	1.0	0.5	1.5	18
PBR.A	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1
TTG.L	4.3	2.0	1.0	1.0	1.0	0.5	0.5	1.0	0.5	0.0	0.5	1.0	0.0	1.0	2.0	1.0	0.0	1.5	1.0	15
GTLY.L	3.9	0.5	1.0	1.0	1.0	1.0	1.0	1.5	0.0	1.0	0.5	0.0	0.0	1.5	2.0	0.0	0.5	1.0	0.5	16
MGEE	6.0	0.0	2.0	1.0	1.5	1.5	1.0	1.5	1.5	0.0	0.5	1.0	1.5	1.5	1.0	2.0	2.0	0.0	2.0	18
MFP	5.3	0.0	1.0	1.0	1.0	1.0	1.5	1.5	1.0	1.0	0.5	2.0	1.5	1.0	1.5	1.0	1.0	0.5	1.0	14
RGN.ASX	5.8	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	0.5	1.5	0.0	2.0	1.0	0.5	1.5	0.0	0.0	2.0	15
AVT.PA	3.8	0.5	1.0	1.0	1.0	0.0	0.5	0.5	0.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	0.0	13
788.HK	7.2	1.5	1.0	1.0	1.0	1.5	0.5	2.0	1.5	1.0	1.5	1.0	2.0	2.0	1.5	2.0	2.0	1.0	2.0	16
NEC.ASX	5.1	1.0	1.0	1.0	1.0	2.0	1.5	0.5	0.5	0.0	1.0	1.0	1.5	1.5	2.0	0.0	1.0	1.0	1.0	14
3099.T	5.7	2.0	1.0	1.0	0.0	1.5	1.0	2.0	1.0	1.0	1.0	0.0	1.5	1.5	1.5	2.0	1.0	0.5	1.0	15
MELE.BR	6.0	1.0	1.0	1.0	1.5	1.5	1.0	1.5	1.5	1.0	1.5	2.0	0.5	1.0	1.5	0.0	1.5	0.5	2.0	17
ZIL2.DE	6.9	2.0	1.0	1.0	1.0	1.0	1.5	1.0	0.5	2.0	0.5	2.0	2.0	2.0	2.0	2.0	0.5	2.0	1.0	16
TSCO.L	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.5	1.5	0.0	0.0	1.5	2.0	2.0	0.5	1.5	1.0	16
ERII	6.1	0.5	2.0	1.0	0.0	1.5	0.0	2.0	0.0	2.0	0.5	2.0	1.5	1.5	1.5	1.0	1.0	2.0	2.0	18
PSEC	6.1	1.0	1.0	1.0	1.0	2.0	0.5	2.0	2.0	2.0	0.5	2.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	17
GYC.DE	7.6	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	1.5	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	16
VCT.L	4.9	1.0	1.0	0.0	1.0	0.5	1.0	1.5	1.0	1.5	1.5	1.0	0.0	1.5	1.5	0.0	1.5	0.5	1.5	15
INTU	7.6	1.5	2.0	1.0	0.0	2.0	1.5	2.0	1.5	1.5	2.0	2.0	1.0	1.5	1.5	2.0	1.5	1.0	2.0	18
JCQ.PA	6.7	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	2.0	0.5	2.0	2.0	1.5	2.0	2.0	0.5	2.0	1.0	16
MVV1.DE	5.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	0.0	1.0	2.0	2.0	1.5	2.0	0.0	0.5	2.0	1.0	15
AMRZ.ZU	6.2	1.5	1.0	1.0	0.0	1.5	1.0	1.0	1.5	1.5	1.5	2.0	1.5	1.5	1.5	1.0	1.5	0.5	1.5	18
ADV.DE	4.3	2.0	1.0	1.0	1.0	1.0	2.0	1.0	0.5	0.5	1.0	0.0	1.0	0.0	1.5	0.0	0.5	0.5	1.0	15
GRE.MC	4.9	0.5	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.5	2.0	1.0	0.5	1.5	1.0	1.0	1.5	1.0	17
GRAL	4.9	1.0	2.0	1.0	2.0	0.0	2.0	1.5	0.0	0.0	1.0	1.0	1.5	1.0	0.5	1.0	0.0	2.0	0.0	16
DIA.MI	6.7	1.0	1.0	1.0	0.0	1.5	1.0	2.0	1.5	1.0	1.5	2.0	1.5	1.5	1.5	2.0	1.5	0.5	2.0	17
BEN	6.0	2.0	0.0	1.0	1.5	1.0	1.5	1.5	1.0	0.0	1.5	2.0	1.5	1.5	1.5	1.0	1.0	1.5	0.5	18
SIE.DE	5.6	0.0	1.0	1.0	0.0	1.0	1.0	1.5	1.0	1.0	2.0	2.0	1.0	0.5	1.5	2.0	1.0	1.0	1.5	17
PAHC	5.4	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.5	2.0	2.0	1.0	1.0	0.5	18
ALNN6.PA	4.9	1.0	1.0	1.0	1.0	0.0	0.0	2.0	0.5	2.0	0.5	1.0	0.0	1.0	2.0	2.0	0.0	2.0	0.5	14
PICS	6.9	2.0	1.0	1.0	1.5	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.5	1.0	1.0	1.0	2.0	2.0	0.0	16
HARVIA.HE	6.2	0.5	1.0	1.0	1.5	1.5	1.5	2.0	1.5	0.5	0.5	2.0	0.5	1.0	1.5	2.0	1.5	1.0	1.5	17
ZPTA	3.6	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9
LTR.ASX	6.1	0.5	1.0	1.0	1.0	1.5	2.0	0.5	2.0	0.0	1.5	2.0	1.5	0.5	1.0	1.0	1.5	1.5	2.0	16
IMNM	3.5	1.0	0.0	1.0	0.0	0.5	1.0	0.0	0.0	0.0	1.5	1.0	1.0	1.0	1.0	1.0	0.0	1.5	1.0	13
SCAB.ST	5.4	2.0	1.0	1.0	0.0	1.0	0.5	2.0	0.5	0.5	1.5	2.0	2.0	0.5	1.5	1.0	1.0	0.0	1.5	17
ZYME	3.2	1.0	1.0	1.0	2.0	0.5	0.0	0.0	0.0	0.0	1.5	1.0	0.0	1.0	0.0	1.0	0.0	1.5	0.0	16
UVV	4.7	0.0	1.0	1.0	0.0	1.0	0.0	0.5	0.5	2.0	0.5	2.0	2.0	1.5	2.0	0.0	0.5	1.5	1.0	17
DIB.AE	5.8	2.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	1.5	0.5	1.5	1.0	1.5	2.0	0.0	2.0	0.0	15
BPOP	6.5	1.5	0.0	1.0	2.0	2.0	1.0	0.0	2.0	1.0	1.5	1.5	1.5	1.0	1.5	2.0	0.0	2.0	2.0	16
780.HK	8.1	1.5	1.0	1.0	0.5	1.5	1.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	1.5	17
LVS	7.1	2.0	2.0	1.0	0.0	1.5	0.5	2.0	1.5	1.5	1.5	2.0	0.0	1.5	1.5	2.0	1.5	1.5	2.0	18
HII	5.3	2.0	1.0	1.0	0.5	1.0	1.5	0.5	0.5	0.0	1.5	1.5	1.5	1.5	2.0	2.0	0.5	0.0	0.5	18
OBIO	3.2	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.5	1.0	0.0	2.0	0.0	16
ARDX	4.9	1.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	1.5	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	16
REY.MI	6.5	1.0	1.0	1.0	1.0	1.5	1.0	0.5	1.5	1.5	1.5	1.5	1.5	1.5	2.0	2.0	1.0	1.5	1.0	16
