ALGN	170.00	208.60	240.00	USD
LULU	88.00	127.35	280.00	USD
MCHP	80.00	108.64	135.00	USD
ULTA	450.00	624.08	731.00	USD
KLAC	175.00	234.35	325.00	USD
IDXX	470.00	698.92	805.00	USD
CDNS	300.00	403.12	470.00	USD
PPLI	48.00	57.70	70.00	USD
SNPS	414.77	544.97	633.00	USD
FANG	205.00	232.54	283.00	USD
FTNT	86.00	160.86	220.00	USD
CGC	1.22	1.22	1.22	USD
VTRS	12.00	18.50	23.00	USD
HBAN	18.00	20.30	23.00	USD
STX.US				USD
MRVL	126.00	278.89	400.00	USD
TSCO	28.00	35.52	46.00	USD
STNE	8.96	14.94	23.24	USD
DXCM	79.00	94.12	115.00	USD
OKTA	127.00	180.41	203.00	USD
FFIV	300.00	436.10	515.00	USD
ON	85.00	107.68	150.00	USD
DOCU	46.89	57.88	86.00	USD
TTD	9.00	13.39	20.00	USD
SRPT	5.00	22.26	38.00	USD
ZION	68.00	74.95	85.00	USD
ZS	145.00	198.88	250.00	USD
MDB	272.64	441.69	560.00	USD
OLED	80.36	115.37	158.00	USD
ROKU	150.00	162.33	205.00	USD
FIVE	235.00	273.43	350.00	USD
NTNX	59.68	74.62	85.00	USD
GH	105.00	194.29	225.00	USD
LITE	820.00	1148.30	1400.00	USD
BHF	55.00	65.00	70.00	USD
TNDM	18.00	28.70	50.00	USD
LNT	73.00	78.04	83.00	USD
JKHY	170.00	191.53	215.00	USD
PDD	85.03	116.08	171.48	USD
WB	6.50	8.36	11.00	USD
BILI	22.68	29.88	36.01	USD
NIU	2.37	2.54	2.71	USD
FSLY	20.00	27.00	32.00	USD
GRWG	2.50	2.50	2.50	USD
RPAY	4.25	6.85	10.00	USD
NNOX	3.00	5.13	7.40	USD
LLYVK	122.00	122.00	122.00	USD
DOX	63.00	79.25	105.00	USD
API	5.00	5.90	6.80	USD
CRSR	11.00	13.22	16.00	USD
ENTG	120.00	173.36	215.00	USD
KC	16.01	20.16	26.37	USD
MGNI	21.00	27.33	40.00	USD
MANH	180.00	213.90	260.00	USD
MIDD.US				USD
CRWD	103.50	227.58	265.00	USD
KTOS	60.00	105.62	150.00	USD
AMBA	80.00	95.00	120.00	USD
AVAV	148.57	225.77	326.00	USD
DOYU	4.80	5.92	7.97	USD
QFIN	8.00	16.76	25.12	USD
ALRM	40.00	63.00	85.00	USD
AXGN	48.00	53.90	60.00	USD
BLDP	2.10	4.11	6.50	USD
CSIQ	9.00	18.22	30.00	USD
CEVA	38.00	47.25	60.00	USD
ENPH	27.00	46.79	85.00	USD
EEFT	70.00	86.67	94.00	USD
FLEX	142.00	160.50	180.00	USD
FOSL	7.00	7.50	8.00	USD
GNTX	23.00	27.72	42.00	USD
PI	144.00	180.89	220.00	USD
PODD	144.00	171.91	275.00	USD
IDCC	425.00	462.67	488.00	USD
IRTC	157.00	176.14	196.00	USD
JOUT	57.00	57.00	57.00	USD
POOL	185.00	219.50	260.00	USD
PTC	140.00	173.35	230.00	USD
QRVO	66.00	90.17	105.00	USD
SMTC	155.00	211.38	300.00	USD
SLAB	200.00	222.86	231.00	USD
RUN	10.00	15.97	30.00	USD
UEIC	5.00	5.00	5.00	USD
ZBRA	350.00	412.87	455.00	USD
XXII				USD
WW	20.00	28.33	35.00	USD
FLWS	5.00	5.50	6.00	USD
CBRL	37.00	45.00	60.00	USD
PZZA	24.00	28.67	43.00	USD
SFM	70.00	94.64	114.00	USD
PTON	4.00	8.00	20.00	USD
JFU				USD
CSGP	25.00	37.20	53.00	USD
ZM	79.00	118.24	135.00	USD
MKTX	124.00	158.00	167.00	USD
SSNC	82.00	92.33	112.00	USD
CPRT	25.00	40.20	55.00	USD
ODFL	156.00	232.14	280.00	USD
BMRN	59.00	91.04	124.00	USD
ACAD	17.00	34.00	49.00	USD
OLLI	73.00	106.13	135.00	USD
ARWR	100.00	110.18	126.00	USD
NBIX	165.00	211.57	249.00	USD
NVCR	17.00	27.14	52.00	USD
EHTH	1.50	1.81	2.00	USD
SFIX	3.00	4.70	6.00	USD
TREE.US				USD
BZUN	2.72	4.47	6.13	USD
HQY	105.00	118.53	135.00	USD
REG	82.00	87.06	102.00	USD
CRUS	130.00	165.00	200.00	USD
PENN	18.00	24.39	30.00	USD
GOSS	0.28	1.66	4.00	USD
CROX	95.00	138.25	163.00	USD
AXON	409.68	693.40	830.00	USD
CHRS	4.00	7.75	10.00	USD
FRPT	70.00	84.25	104.00	USD
EXEL	41.00	53.00	66.00	USD
NTRA	280.00	336.74	375.00	USD
CZR	31.00	31.27	35.00	USD
HTHT	43.91	60.01	65.80	USD
MRCY	78.00	114.78	131.00	USD
BRKR	40.00	58.75	70.00	USD
INGN	12.00	12.67	14.00	USD
PLAY	12.00	17.00	25.00	USD
LPSN	3.00	4.00	5.00	USD
VCYT	44.00	57.82	70.00	USD
RGEN	145.00	185.70	220.00	USD
JACK	12.00	20.00	36.00	USD
TXRH	125.00	217.74	276.00	USD
SBRA	19.00	22.57	25.00	USD
TECH	50.00	70.73	73.00	USD
MRNA	40.00	106.62	170.00	USD
NVAX	7.00	14.00	25.00	USD
CODX	4.00	4.00	4.00	USD
COIN	95.00	196.55	330.00	USD
AIHS				USD
ALDX	2.00	6.60	13.00	USD
SHLS	6.50	11.32	15.00	USD
TTEK	36.00	40.33	46.00	USD
APPS	16.00	17.17	18.00	USD
AVXL	20.00	20.00	20.00	USD
CRTO	14.00	20.15	25.00	USD
FABC				USD
AYTU	7.00	9.50	14.50	USD
BKYI	20.00	20.00	20.00	USD
BLFS	31.00	31.29	33.00	USD
BLNK	1.00	1.62	2.50	USD
BNGO	4.00	5.00	6.00	USD
BOXL				USD
PR	22.00	26.21	30.00	USD
NUWE				USD
CLDX	38.00	58.07	100.00	USD
CLSK	21.00	23.81	27.00	USD
COCP	8.00	9.00	10.00	USD
CTRM				USD
KUST				USD
PUBM	17.00	20.30	23.00	USD
EGAN	8.00	12.83	20.00	USD
APP	325.00	522.29	790.00	USD
FRSX	4.00	4.00	4.00	USD
GEVO	1.90	5.41	14.00	USD
