FUR.NV	Amsterdam
HEIA.NV	Amsterdam
IMCD.NV	Amsterdam
INGA.NV	Amsterdam
KPN.NV	Amsterdam
LIGHT.NV	Amsterdam
LKFT.NV	Amsterdam
MICC.NV	Amsterdam
MT.NV	Amsterdam
NN.NV	Amsterdam
NSI.NV	Amsterdam
OCI.NV	Amsterdam
PHIA.NV	Amsterdam
PNL.NV	Amsterdam
PRX.NV	Amsterdam
RAND.NV	Amsterdam
REN.NV	Amsterdam
SBMO.NV	Amsterdam
SHELL.NV	Amsterdam
SLIGR.NV	Amsterdam
THEON.NV	Amsterdam
TWEKA.NV	Amsterdam
UMG.NV	Amsterdam
UNA.NV	Amsterdam
VPK.NV	Amsterdam
WKL.NV	Amsterdam
ABI.BR	Brussels
AGS.BR	Brussels
ARGX.BR	Brussels
AZE.BR	Brussels
CENER.BR	Brussels
COLR.BR	Brussels
DIE.BR	Brussels
ELI.BR	Brussels
KBC.BR	Brussels
MELE.BR	Brussels
NYXH.BR	Brussels
PROX.BR	Brussels
SHUR.BR	Brussels
SOLB.BR	Brussels
TESB.BR	Brussels
UCB.BR	Brussels
UMI.BR	Brussels
ELISA.HE	Helsinki
FORTUM.HE	Helsinki
HUH1V.HE	Helsinki
KNEBV.HE	Helsinki
METSO.HE	Helsinki
NESTE.HE	Helsinki
NOKIA.HE	Helsinki
OUT1V.HE	Helsinki
SAMPO.HE	Helsinki
SSABAH.HE	Helsinki
STERV.HE	Helsinki
UPM.HE	Helsinki
WRT1V.HE	Helsinki
ALMB.CO	Copenhagen
DANSKE.CO	Copenhagen
DEMANT.CO	Copenhagen
DSV.CO	Copenhagen
FLS.CO	Copenhagen
GMAB.CO	Copenhagen
ACS.MC	Madrid
ACX.MC	Madrid
AENA.MC	Madrid
AMS.MC	Madrid
ANA.MC	Madrid
ANE.MC	Madrid
BBVA.MC	Madrid
BKT.MC	Madrid
CABK.MC	Madrid
CLNX.MC	Madrid
COL.MC	Madrid
ELE.MC	Madrid
ENG.MC	Madrid
FCC.MC	Madrid
FDR.MC	Madrid
FER.MC	Madrid
GRE.MC	Madrid
IBE.MC	Madrid
IDR.MC	Madrid
ITX.MC	Madrid
MAP.MC	Madrid
MEL.MC	Madrid
MRL.MC	Madrid
MTS.MC	Madrid
NTGY.MC	Madrid
PHM.MC	Madrid
RED.MC	Madrid
REP.MC	Madrid
SAB.MC	Madrid
SAN.MC	Madrid
SCYR.MC	Madrid
TEF.MC	Madrid
UNI.MC	Madrid
VID.MC	Madrid
VIS.MC	Madrid
AAF.L	London
AAL.L	London
ABDN.L	London
ABF.L	London
ADM.L	London
AEP.L	London
AJB.L	London
ALFA.L	London
AML.L	London
