ARKO	0.0979	0.902	57.125004	36.394160273899935	4.570000171661377	6.1980999565124515	6.107549989223481	512688768	512.69M	0.6669642857142857	1.1061989147312827	None	17.046584175646718	408.941	5.36	29.892499750000002	-33.33333333333333	0.00215	0.222	None	0.040949997	1.604	0.69952005	0.872	0.019919999	0.16913	0.01615	3.2271771945665093	0.29814	2	91.4	1.2751117	11.175	1.5	None	-26.945311	5.25213858642756	0.401	0.0359	49.48850371537689	2.249476097687866	-0.696	None	49.950000321342145
ARCB	0.0806	1.548	193.84286	45.78748852837166	135.69000244140625	143.19339965820313	115.58545013427734	3032855296	3.03B	0.6888059701492537	0.6154544173945217	0.5	65.03496711701028	36.27	4.28	2.2874998	16.234350945478838	0.0038800002	0.159	0.13095238095238093	0.01269	0.968	1.07048	0.865	0.02812	0.080970004	0.05429	4.891396968251531	0.01426	13	14.213824	2.3921514	11.498	0.6857	None	73.21206000000001	4.643760652802964	0.791	0.06877	5.5535458029317075	6.712329344765984	None	0.384	98.22499791287812
ARQQ	0.2047	2.28	None	35.13728739482633	16.290000915527344	20.069599914550782	19.366874980926514	283485312	283.49M	5.589202398347357	-18.753109549167455	None	9.44928865991946	7.62	9.7	None	None	0.0	8.299	None	-2.2021	4.88	0.72455	4.609	-0.95514	0.49723998	-49.31621	-6.950228165613039	0.16108	None	-15.367927	9.47644	-6.123	0.0	None	-55.282461999999995	-10.255698156325112	281.545	0.0	10.180421622690632	-3936.0036832412525	None	None	24.226608600383017
ARXS	0.0334	None	613.875	38.49092100243404	49.11000061035156	50.264200134277345	None	21157881856	21.16B	1.2611745093581874	-6.367969693048881	None	56.29629844921187	40.097	4.46	48.94	43.125	0.0723	0.25	0.0	None	5.213	0.65753996	3.585	None	0.52349997	0.06527	None	0.03151	10	38.022312	4.5892906	41.877	0.0	None	19.60796	20.114556668159576	12.315	0.29408002	2.3381026293977243	20.165438755846235	None	0.271	93.84074136985996
ARTNA	0.0077	0.324	15.495615	47.60785094680693	35.33000183105469	34.905999755859376	33.059899997711184	364857216	364.86M	0.9928539071347678	-1.4504788429538549	3.54	74.53706529405385	72.392	2.11	5.98000045	None	0.20186001	0.074	None	0.09421	1.015	0.57358	0.748	0.027449999	0.49325	0.35472	-5.071401959061158	0.041279998	None	16.904308	1.4239079	10.513	0.5502	None	-5.676257999999999	-31.037457682647158	4.622	0.43967998	2.687078552942749	34.42873878727244	0.045	None	99.67890045691841
ASPS	0.0499	0.24	None	50.84053558824103	5.71999979019165	5.8980000209808345	6.435400004386902	65323576	65.32M	0.6130994989262706	-1.7182195622028729	0.34	14.115306065523367	None	10.06	-4.72	-21.739130434782613	-0.05929	0.17	None	None	1.168	0.87135005	1.056	0.019299999	0.26569998	0.02232	16.259060894033112	0.11726	1	4.847458	None	22.927	0.0	None	-64.73899	-7.528440645862807	1.265	0.05519	35.49407644186534	-1.0761938211482476	None	0.55259997	60.48699997180436
ASND	0.0759	None	20.347158	57.145962046164485	264.9200134277344	257.3113009643555	233.79755020141602	17427331072	17.43B	0.748476469612343	0.5331759866402003	None	82.0700272932634	31.331	8.11	223.32999999999998	-20.502092050209214	0.70845	1.147	-0.022222222222222143	1.18784	2.991	1.03232	2.229	0.09583	0.91296995	0.64979	0.07328574838702645	0.0078	20	27.396072	10.437552	64.664	0.0	None	19.652880000000003	23.453962141013257	16.271	0.25162	4.660839715755645	33.38159627494118	None	-0.24280001	99.78373561585549
ATAI	0.061100002	1.552	None	61.81351692180819	7.349999904632568	6.8980999851226805	4.736475003957748	2725855232	2.73B	0.0	0.0	None	97.6105114607543	2.429	2.84	-515.8133330000001	2.190974493132768	0.0	1.37	-1.0659340659340661	-4.17207	8.578	0.523	8.285	-0.39026	0.0	-25.90434	-2.739314660713427	0.02183	6	-15.313776	15.37657	-17.788	0.0	None	42.31764	-3.3008815464454866	560.019	0.0	8.283932226082358	-2842.1958855098387	None	-0.1306	83.16000006999857
ATEX	0.13340001	0.842	22.23209	30.93444470164259	77.58999633789062	94.37759994506835	55.172424907684324	1521523200	1.52B	1.0990018176464018	-5.585305366561398	None	62.89037553750851	1.43	4.75	172.6525005	-20.48510638297873	9.33035	0.381	None	0.27922	4.853	0.99426	4.13	-0.05942	1.0	-5.5658803	-4.685855332340644	0.02032	3	37.665047	5.3078394	-37.195	0.0	None	266.66355	-3.5266023497946315	212.983	0.0	7.624596194129672	151.91024002272405	-0.99	None	69.8159990119219
ASTH	0.126	0.907	48.292683	55.675769208035184	39.599998474121094	39.99780006408692	31.780649929046632	1964332928	1.96B	0.7821653776547828	4.265400082701995	None	64.20047277482426	163.623	7.12	15.667499999999999	8.86075949367088	0.01055	0.485	None	0.06902	1.229	0.66082	1.19	0.037550002	0.10457	0.03529	11.769453370381012	0.22814	8	11.18644	2.348058	13.57	0.0	None	14.366173000000002	16.07313442390337	0.617	0.045500003	20.403465944445035	2.806128602974126	1.095	0.16450001	78.28243183271408
