PSE.OL	Petrolia E&P Holdings Plc	6.55			0%
PUBLI.OL	PPI Public Property Invest AB	18.77			3.67%
PYRUM.OL	Pyrum Innovations AG	296.00			0%
QEC.OL	Questerre Energy Corp (Canada)	1.80			0%
REACH.OL	Reach Subsea ASA	6.09			0%
RING.OL	Sparebank 1 Ringerike Hadeland	439.05			6.01%
RIVER.OL	River Tech plc	1.40			0%
ROGS.OL	Rogaland Sparebank	150.00			7.78%
ROMER.OL	Romerike Sparebank	153.98			6.95%
SALM.OL	SalMar ASA	544.00			1.73%
SALME.OL	Salmon Evolution ASA	3.83			0%
SATS.OL	Sats ASA	45.20			0%
SB1NO.OL	Sparebank 1 SR Bank ASA	223.00			5.36%
SB68.OL	Sparebank 68 Grader Nord	208.05			6.28%
SBNOR.OL	Sparebanken Norge	205.15			5.86%
SBO.OL	Selvaag Bolig ASA	32.60			3.03%
SCANA.OL	Scana ASA	1.46			0%
SCATC.OL	Scatec ASA	99.15			0%
SEA1.OL	Siem Offshore Inc	27.50			0%
SKAND.OL	Skandia Greenpower AS	1.38			1.44%
SKUE.OL	Skue Sparebank	329.10			6.73%
SMOP.OL	Smartoptics Group ASA	45.60			1.33%
SNI.OL	Stolt-Nielsen Ltd	330.50			6.01%
SNOR.OL	Sparebank 1 Nordmore	183.00			6.03%
SOAG.OL	Sparebank 1 Ostfold Akershus	444.00			5.51%
SOFF.OL	Solstad Offshore ASA	68.70			3.49%
SOGN.OL	Sogn Sparebank	333.95			6.58%
SOMA.OL	Solstad Maritime Holding AS	28.10			8.47%
SPOG.OL	Sparebanken Ost	70.57			9.70%
SPOL.OL	Sparebank 1 Ostlandet	199.50			6.34%
STB.OL	Storebrand	206.20			2.61%
STRO.OL	Strongpoint ASA	9.80			0%
STST.OL	Stainless Tankers ASA	40.90			0%
SUBC.OL	Subsea 7	337.20			5.84%
TEKNA.OL	Tekna Holding ASA	5.56			0%
TEL.OL	Telenor	136.10			7.07%
TGS.OL	TGS-NOPEC	135.20			4.56%
TIETO.OL	Tietoevry Oyj	213.60			2.75%
TINDE.OL	Tinde Sparebank	111.48			4.40%
TOM.OL	Tomra Systems	109.70			1.97%
TRMED.OL	Thor Medical ASA	6.76			0%
VAR.OL	Var Energi ASA	48.71			10.08%
VEI.OL	Veidekke ASA	203.50			5.46%
VEND	Vend Marketplaces ASA	262.00			0.96%
VISTN.OL	Vistin Pharma ASA	19.15			5.18%
VOIM.OL	Voim ASA	0.56			0%
VOW.OL	Vow ASA	2.45			0%
VTURA.OL	Ventura Offshore Holding Ltd	29.00			0%
VVL.OL	Voss Veksel og Landmandsbank ASA	440.00			4.30%
WAWI.OL	Wallenius Wilhelmsen ASA	166.26			10.19%
WEST.OL	Western Bulk Chartering AS	21.60			5.65%
WSTEP.OL	Webstep ASA	14.60			10.49%
WWI.OL	Wilh Wilhelmsen Holding ASA	823.00			3.44%
WWIB.OL	Wilh Wilhelmsen Holding ASA	777.00			3.70%
XPLRA.OL	Xplora Technologies AS	26.40			0%
YAR.OL	Yara International	453.40			4.82%
ZAL.OL	Zalaris ASA	100.50			0%
ZAP.OL	Zaptec ASA	52.20			0%
ZLNA.OL	Zelluna ASA	21.70			0%
