TRI	NASDAQ
PECO	NASDAQ
FLYW	NASDAQ
AAOI	NASDAQ
BRZE	NASDAQ
MLTX	NASDAQ
FWRD	NASDAQ
CRDO	NASDAQ
SAIC	NASDAQ
NSIT.US	NASDAQ
KRYS	NASDAQ
CWST	NASDAQ
AMSC	NASDAQ
OPRA	NASDAQ
SGRY	NASDAQ
AAON	NASDAQ
MZTI	NASDAQ
MRVI	NASDAQ
UFPI	NASDAQ
SIGI	NASDAQ
STRL.US	NASDAQ
MMSI	NASDAQ
VRRM	NASDAQ
SGML	NASDAQ
AMLX	NASDAQ
RELY	NASDAQ
